timestamp,port2_qdepth,port3_qdepth,port4_qdepth,port5_qdepth,port2_mbps,port3_mbps,port4_mbps,port5_mbps,jitter_ms,loss_pct
1176.9,0,0,1,0,0.0,0.0,0.169,0.0,14.15,0.0
1177.9,0,0,1,0,0.0,0.0,0.031,0.0,13.27,0.0
1178.9,0,0,1,0,0.0,0.0,0.08,0.0,12.45,0.0
1180.0,1,1,1,0,0.312,0.156,0.423,0.0,12.45,0.0
1181.0,0,0,0,0,0.009,0.004,0.012,0.0,13.82,0.0
1182.0,0,0,1,0,0.0,0.0,1286.088,0.0,15.09,0.0
1183.0,0,0,1,0,0.0,0.0,36.456,0.0,15.09,0.0
1184.1,0,0,1,0,0.0,0.0,1.067,0.0,14.16,0.0
1185.1,0,0,1,0,0.0,0.0,0.158,0.0,13.28,0.0
1186.1,0,0,1,0,0.0,0.0,0.336,0.0,13.28,0.0
1187.1,0,0,0,0,0.0,0.0,0.009,0.0,12.46,0.0
1188.1,1,1,1,0,0.031,0.018,0.05,0.0,13.83,0.0
1189.2,0,0,1,0,0.001,0.001,0.115,0.0,13.83,0.0
1190.2,0,0,1,0,0.0,0.0,0.08,0.0,15.11,0.0
1191.2,0,0,1,0,0.0,0.0,0.171,0.0,14.17,0.0
1192.2,0,0,1,0,0.0,0.0,0.081,0.0,14.17,0.0
1193.3,0,0,1,0,0.0,0.0,771.644,0.0,13.29,0.0
1194.3,0,0,1,0,0.0,0.0,986.375,0.0,12.47,0.0
1195.3,1,1,1,0,0.129,0.076,28.045,0.0,12.47,0.0
1196.4,0,0,1,0,0.004,0.002,0.901,0.0,13.8,0.0
1197.4,0,0,1,0,0.0,0.0,964.578,0.0,15.08,0.0
1198.4,0,0,1,0,0.0,0.0,991.836,0.0,15.08,0.0
1199.4,0,0,1,0,0.0,0.0,28.259,0.0,14.18,0.0
1200.5,0,0,1,0,0.0,0.0,0.836,0.0,13.32,0.0
1201.5,0,0,1,0,0.0,0.0,0.138,0.0,13.32,0.0
1202.5,1,0,1,0,0.447,0.0,0.451,0.0,12.49,0.0
1203.5,0,1,1,0,0.013,1286.069,1286.082,0.0,13.85,0.0
1204.6,0,0,1,0,0.0,36.328,36.368,0.0,15.11,0.0
1205.6,0,0,1,0,0.0,1.026,1.209,0.0,14.17,0.0
1206.6,0,0,1,0,0.0,0.029,0.11,0.0,14.17,0.0
1207.6,0,0,1,0,0.0,0.001,0.185,0.0,13.31,0.0
1208.7,0,0,1,0,0.0,0.0,0.161,0.0,12.48,0.0
1209.7,0,0,1,0,0.0,0.0,1286.074,0.0,12.48,0.0
1210.7,1,1,1,0,0.052,0.026,36.399,0.0,13.83,0.0
1211.7,0,0,1,0,0.001,0.001,1.191,0.0,15.12,0.0
1212.7,0,0,1,0,0.0,0.0,0.143,0.0,15.12,0.0
1213.8,0,0,1,0,0.0,0.0,0.244,0.0,14.23,0.0
1214.8,0,0,1,0,0.0,0.0,0.116,0.0,13.37,0.0
1215.8,0,0,1,0,0.0,0.0,0.022,0.0,13.37,0.0
1216.8,0,0,1,0,0.0,0.0,0.056,0.0,12.54,0.0
1217.9,1,1,1,0,0.184,0.109,0.295,0.0,13.92,0.0
1218.9,0,0,1,0,0.005,0.003,0.231,0.0,13.92,0.0
1219.9,0,0,1,0,0.0,0.0,0.019,0.0,15.2,0.0
1220.9,0,0,1,0,0.0,0.0,0.089,0.0,14.27,0.0
1222.0,0,0,1,0,0.0,0.0,0.029,0.0,14.27,0.0
1223.0,0,0,1,0,0.0,0.0,0.068,0.0,13.4,0.0
1224.0,0,0,1,0,0.0,0.0,0.211,0.0,12.59,0.0
1225.0,0,0,0,0,0.0,0.0,0.006,0.0,12.59,0.0
1226.1,1,1,1,0,1286.082,0.013,2572.152,0.0,13.91,0.0
1227.1,0,0,1,0,36.329,0.0,72.728,0.0,13.91,0.0
1228.1,0,0,1,0,1.026,0.0,2.108,0.0,15.14,0.0
1229.1,0,0,1,0,0.029,0.0,964.72,0.0,14.21,0.0
1230.2,0,0,1,0,0.001,0.0,27.511,0.0,14.21,0.0
1231.2,0,0,1,0,0.0,0.0,0.999,0.0,13.4,0.0
1232.2,0,0,1,0,0.0,0.0,0.041,0.0,12.57,0.0
1233.3,1,1,1,0,0.074,0.053,0.113,0.0,12.57,0.0
1234.3,0,0,1,0,0.002,0.002,0.235,0.0,13.95,0.0
1235.3,0,0,1,0,0.0,0.0,0.162,0.0,15.21,0.0
1236.3,0,0,1,0,0.0,0.0,0.031,0.0,15.21,0.0
1237.4,0,0,1,0,0.0,0.0,428.846,0.0,14.28,0.0
1238.4,0,0,1,0,0.0,0.0,12.14,0.0,13.41,0.0
1239.4,0,0,1,0,0.0,0.0,0.414,0.0,13.41,0.0
1240.5,1,1,1,0,0.265,0.155,0.432,0.0,12.59,0.0
1241.5,0,0,1,0,0.007,0.004,0.234,0.0,13.91,0.0
1242.5,0,0,1,0,0.0,0.0,0.025,0.0,13.91,0.0
1243.5,0,0,1,0,0.0,0.0,0.128,0.0,15.17,0.0
1244.6,0,0,1,0,0.0,0.0,0.041,0.0,14.26,0.0
1245.6,0,0,1,0,0.0,0.0,0.09,0.0,14.26,0.0
1246.6,0,0,1,0,0.0,0.0,0.302,0.0,12.63,0.0
1247.6,0,0,0,0,0.0,0.0,0.009,0.0,12.63,0.0
1248.7,1,1,1,0,0.031,0.018,0.044,0.0,14.04,0.0
1249.7,0,0,1,0,0.001,0.001,0.104,0.0,15.39,0.0
1250.7,0,0,1,0,0.0,0.0,0.056,0.0,15.39,0.0
1251.7,0,0,1,0,0.0,0.0,964.71,0.0,14.47,0.0
1252.8,0,0,1,0,0.0,0.0,27.304,0.0,13.58,0.0
1253.8,0,0,1,0,0.0,0.0,965.323,0.0,13.58,0.0
1254.8,0,0,1,0,0.0,0.0,991.838,0.0,12.75,0.0
1255.8,1,1,1,0,0.106,0.076,28.177,0.0,14.09,0.0
1256.9,0,0,1,0,0.003,0.002,1.127,0.0,14.09,0.0
1257.9,0,0,1,0,0.0,0.0,0.254,0.0,15.28,0.0
1258.9,0,0,1,0,0.0,0.0,0.044,0.0,14.39,0.0
1259.9,0,0,1,0,0.0,0.0,0.237,0.0,14.39,0.0
1261.0,0,0,1,0,0.0,0.0,0.044,0.0,13.51,0.0
1262.0,0,0,1,0,0.0,0.0,0.115,0.0,12.69,0.0
1263.0,1,1,1,0,0.38,0.223,0.606,0.0,12.69,0.0
1264.0,0,0,0,0,0.011,0.006,0.017,0.0,14.03,0.0
1265.1,0,0,1,0,0.0,0.0,0.039,0.0,15.2,0.0
1266.1,0,0,1,0,0.0,0.0,0.184,0.0,15.2,0.0
1267.1,0,0,1,0,0.0,0.0,0.058,0.0,14.3,0.0
1268.1,0,0,1,0,0.0,0.0,0.137,0.0,13.41,0.0
1269.2,0,0,1,0,0.0,0.0,0.113,0.0,13.41,0.0
1270.2,0,0,1,0,0.0,0.0,1286.073,0.0,12.58,0.0
1271.2,1,1,1,0,0.044,0.026,36.391,0.0,13.93,0.0
1272.2,0,0,1,0,0.001,0.001,1.174,0.0,13.93,0.0
1273.3,0,0,1,0,0.0,0.0,0.142,0.0,15.18,0.0
1274.3,0,0,1,0,0.0,0.0,0.244,0.0,14.26,0.0
1275.3,0,0,1,0,0.0,0.0,0.083,0.0,14.26,0.0
1276.3,0,0,1,0,0.0,0.0,0.015,0.0,13.4,0.0
1277.4,0,0,1,0,0.0,0.0,0.039,0.0,12.59,0.0
1278.4,1,1,1,0,0.153,0.109,0.263,0.0,12.59,0.0
1279.4,0,0,1,0,0.004,0.003,0.164,0.0,13.93,0.0
1280.4,0,0,1,0,0.0,0.0,1286.074,0.0,15.2,0.0
1281.5,0,0,1,0,0.0,0.0,1322.451,0.0,15.2,0.0
1282.5,0,0,1,0,0.0,0.0,37.374,0.0,14.37,0.0
1283.5,0,0,1,0,0.0,0.0,965.661,0.0,13.54,0.0
1284.6,0,0,1,0,0.0,0.0,27.439,0.0,12.71,0.0
1285.6,1,0,1,0,0.222,0.0,0.997,0.0,12.71,0.0
1286.6,1,1,1,0,964.558,964.552,1929.132,0.0,14.01,0.0
1287.6,0,0,1,0,27.246,27.246,54.549,0.0,15.27,0.0
1288.7,0,0,1,0,0.77,0.77,1.801,0.0,14.38,0.0
1289.7,0,0,1,0,0.022,0.022,0.127,0.0,14.38,0.0
1290.7,0,0,1,0,0.001,0.001,0.197,0.0,13.54,0.0
1291.7,0,0,1,0,0.0,0.0,0.16,0.0,13.54,0.0
1292.8,0,0,1,0,0.0,0.0,0.017,0.0,12.7,0.0
1293.8,1,1,1,0,0.064,0.038,0.091,0.0,14.05,0.0
1294.8,0,0,1,0,0.002,0.001,0.215,0.0,14.05,0.0
1295.8,0,0,1,0,0.0,0.0,0.16,0.0,15.31,0.0
1296.8,0,0,1,0,0.0,0.0,0.031,0.0,14.36,0.0
1297.9,0,0,1,0,0.0,0.0,771.752,0.0,14.36,0.0
1298.9,0,0,1,0,0.0,0.0,21.818,0.0,13.47,0.0
1299.9,0,0,1,0,0.0,0.0,0.688,0.0,12.64,0.0
1301.0,1,1,1,0,0.264,0.155,0.392,0.0,12.64,0.0
1302.0,0,0,1,0,0.007,0.004,0.233,0.0,13.96,0.0
1303.0,0,0,1,0,0.0,0.0,0.025,0.0,15.17,0.0
1304.0,0,0,1,0,0.0,0.0,0.09,0.0,15.17,0.0
1305.0,0,0,1,0,0.0,0.0,0.04,0.0,14.27,0.0
1306.1,0,0,1,0,0.0,0.0,0.09,0.0,13.41,0.0
1307.1,0,0,1,0,0.0,0.0,0.235,0.0,13.41,0.0
1308.1,0,0,0,0,0.0,0.0,0.007,0.0,12.61,0.0
1309.2,1,1,1,0,0.026,0.018,0.039,0.0,13.95,0.0
1310.2,0,0,1,0,0.001,0.001,0.08,0.0,13.95,0.0
1311.2,0,0,1,0,0.0,0.0,0.056,0.0,15.17,0.0
1312.2,0,0,1,0,0.0,0.0,1286.179,0.0,14.23,0.0
1313.3,0,0,1,0,0.0,0.0,36.384,0.0,14.23,0.0
1314.3,0,0,1,0,0.0,0.0,772.669,0.0,13.4,0.0
1315.3,0,0,1,0,0.0,0.0,793.486,0.0,12.61,0.0
1316.3,1,1,1,0,0.091,0.053,22.558,0.0,12.61,0.0
1317.4,0,0,1,0,0.003,0.002,0.935,0.0,13.91,0.0
1318.4,0,0,1,0,0.0,0.0,0.249,0.0,15.17,0.0
1319.4,0,0,1,0,0.0,0.0,0.045,0.0,15.17,0.0
1320.4,0,0,1,0,0.0,0.0,0.17,0.0,14.23,0.0
1321.5,0,0,1,0,0.0,0.0,0.031,0.0,13.35,0.0
1322.5,0,0,1,0,0.0,0.0,0.103,0.0,13.35,0.0
1323.5,1,1,1,0,0.38,0.223,0.54,0.0,13.86,0.0
1324.5,0,0,0,0,0.011,0.006,0.015,0.0,13.86,0.0
1325.6,0,0,1,0,0.0,0.0,551.199,0.0,15.12,0.0
1326.6,0,0,1,0,0.0,0.0,15.697,0.0,14.18,0.0
1327.6,0,0,1,0,0.0,0.0,0.497,0.0,14.18,0.0
1328.6,0,0,1,0,0.0,0.0,0.141,0.0,13.35,0.0
1329.7,0,0,1,0,0.0,0.0,0.334,0.0,12.58,0.0
1330.7,0,0,0,0,0.0,0.0,0.009,0.0,12.58,0.0
1331.7,1,1,1,0,0.037,0.026,0.055,0.0,13.95,0.0
1332.7,0,0,1,0,0.001,0.001,0.116,0.0,15.21,0.0
1333.8,0,0,1,0,0.0,0.0,0.079,0.0,15.21,0.0
1334.8,0,0,1,0,0.0,0.0,0.171,0.0,14.26,0.0
1335.8,0,0,1,0,0.0,0.0,0.081,0.0,13.38,0.0
1336.9,0,0,1,0,0.0,0.0,0.015,0.0,13.38,0.0
1337.9,0,0,1,0,0.0,0.0,0.04,0.0,12.55,0.0
1338.9,1,1,1,0,0.13,0.076,0.207,0.0,13.91,0.0
1339.9,0,0,1,0,0.004,0.002,0.161,0.0,13.91,0.0
1341.0,0,0,1,0,0.0,0.0,643.039,0.0,15.2,0.0
1342.0,0,0,1,0,0.0,0.0,1304.287,0.0,14.26,0.0
1343.0,0,0,1,0,0.0,0.0,36.861,0.0,14.26,0.0
1344.0,0,0,1,0,0.0,0.0,965.631,0.0,13.38,0.0
1345.1,0,0,1,0,0.0,0.0,27.424,0.0,12.55,0.0
1346.1,1,0,1,0,0.222,0.0,1.219,0.0,12.55,0.0
1347.1,1,1,1,0,1286.076,1286.069,1286.104,0.0,13.92,0.0
1348.1,0,0,1,0,36.328,36.328,36.38,0.0,15.18,0.0
1349.2,0,0,1,0,1.026,1.026,1.289,0.0,15.18,0.0
1350.2,0,0,1,0,0.029,0.029,0.113,0.0,14.24,0.0
1351.2,0,0,1,0,0.001,0.001,0.185,0.0,13.35,0.0
1352.2,0,0,1,0,0.0,0.0,0.161,0.0,13.35,0.0
1353.2,0,0,1,0,0.0,0.0,643.039,0.0,12.52,0.0
1354.3,1,1,1,0,0.063,0.037,18.254,0.0,12.52,0.0
1355.3,0,0,1,0,0.002,0.001,0.725,0.0,13.88,0.0
1356.3,0,0,1,0,0.0,0.0,0.13,0.0,15.15,0.0
1357.3,0,0,1,0,0.0,0.0,0.022,0.0,15.15,0.0
1358.4,0,0,1,0,0.0,0.0,1286.179,0.0,14.21,0.0
1359.4,0,0,1,0,0.0,0.0,36.35,0.0,13.32,0.0
1360.4,0,0,1,0,0.0,0.0,1.082,0.0,13.32,0.0
1361.4,1,1,1,0,0.218,0.155,0.404,0.0,12.49,0.0
1362.5,0,0,1,0,0.006,0.004,0.236,0.0,13.86,0.0
1363.5,0,0,1,0,0.0,0.0,0.02,0.0,13.86,0.0
1364.5,0,0,1,0,0.0,0.0,0.09,0.0,15.14,0.0
1365.5,0,0,1,0,0.0,0.0,0.04,0.0,14.2,0.0
1366.6,0,0,1,0,0.0,0.0,0.09,0.0,14.2,0.0
1367.6,0,0,1,0,0.0,0.0,0.235,0.0,13.31,0.0
1368.6,0,0,0,0,0.0,0.0,0.007,0.0,12.48,0.0
1369.6,1,1,1,0,0.026,0.013,1286.095,0.0,13.84,0.0
1370.7,0,0,1,0,0.001,0.0,36.409,0.0,15.11,0.0
1371.7,0,0,1,0,0.0,0.0,1.082,0.0,15.11,0.0
1372.7,0,0,1,0,0.0,0.0,1286.209,0.0,14.17,0.0
1373.7,0,0,1,0,0.0,0.0,36.386,0.0,13.29,0.0
1374.7,0,0,1,0,0.0,0.0,965.58,0.0,13.29,0.0
1375.8,0,0,1,0,0.0,0.0,1313.363,0.0,12.46,0.0
1376.8,1,1,1,0,0.091,0.053,37.243,0.0,13.83,0.0
1377.8,0,0,1,0,0.003,0.002,1.384,0.0,13.83,0.0
1378.8,0,0,1,0,0.0,0.0,0.263,0.0,15.11,0.0
1379.9,0,0,1,0,0.0,0.0,0.045,0.0,14.18,0.0
1380.9,0,0,1,0,0.0,0.0,0.236,0.0,14.18,0.0
1381.9,0,0,1,0,0.0,0.0,0.033,0.0,13.3,0.0
1382.9,0,0,1,0,0.0,0.0,0.104,0.0,12.47,0.0
1384.0,1,1,1,0,0.376,0.22,0.535,0.0,12.47,0.0
1385.0,0,0,0,0,0.011,0.006,0.015,0.0,13.85,0.0
1386.0,0,0,1,0,0.0,0.0,643.061,0.0,15.14,0.0
1387.0,0,0,1,0,0.0,0.0,18.347,0.0,15.14,0.0
1388.1,0,0,1,0,0.0,0.0,0.571,0.0,14.2,0.0
1389.1,0,0,1,0,0.0,0.0,0.143,0.0,13.32,0.0
1390.1,0,0,1,0,0.0,0.0,0.114,0.0,13.32,0.0
1391.1,0,0,1,0,0.0,0.0,1286.073,0.0,12.5,0.0
1392.2,1,1,1,0,0.044,0.026,36.391,0.0,13.91,0.0
1393.2,0,0,1,0,0.001,0.001,1.175,0.0,13.91,0.0
1394.2,0,0,1,0,0.0,0.0,0.109,0.0,15.24,0.0
