src1_port2_qdepth_max,src1_port2_mbps_mean,src1_port2_mbps_std,src1_port3_qdepth_max,src1_port3_mbps_mean,src1_port3_mbps_std,src1_port4_qdepth_max,src1_port4_mbps_mean,src1_port4_mbps_std,src1_port5_qdepth_max,src1_port5_mbps_mean,src1_port5_mbps_std,Total_Load_Mbps,Weight_Port2,Capacity_Port2,Weight_Port3,Capacity_Port3,Weight_Port4,Capacity_Port4,Weight_Port5,Capacity_Port5,Label_Latency_ms,Label_Jitter_ms,Label_Loss_Rate,src1_port2_mbps_cv,src1_port3_mbps_cv,src1_port4_mbps_cv,src1_port5_mbps_cv,src1_port2_load_util,src1_port3_load_util,src1_port4_load_util,src1_port5_load_util,qdepth_max_imbalance,mbps_imbalance,total_qdepth_max,Label_Class
1,0.221,0.0422,1,0.1826,0.0514,5,1.0095,0.1283,4,1.0074,0.1164,2.4,5,0.8,5,0.8,7,1.2,7,1.2,46.558,14.485545447466738,0.0,0.191,0.2815,0.1271,0.1155,0.2762,0.2282,0.8412,0.8395,4,0.4036,11,0
1,0.0005,0.0026,1,0.0005,0.0026,64,1.1554,0.1414,64,1.1556,0.1361,3.6,6,0.8,6,0.8,7,1.2,7,1.2,554.287,11.256469063961642,29.85074626865672,5.2,5.2,0.1224,0.1178,0.0006,0.0006,0.9628,0.963,63,0.5775,130,1
64,0.7573,0.1103,64,0.7606,0.1078,2,0.6064,0.1146,2,0.5947,0.094,4.8,8,0.8,8,0.8,4,1.2,4,1.2,785.002,8.860393311266593,40.08379888268156,0.1456,0.1417,0.189,0.1581,0.9466,0.9508,0.5053,0.4956,62,0.0793,132,1
2,0.5035,0.0634,3,0.5085,0.0551,4,0.6986,0.0684,3,0.7186,0.0838,2.4,3,0.8,3,0.8,3,1.2,3,1.2,31.543,12.558773657726451,0.0,0.1259,0.1084,0.0979,0.1166,0.6294,0.6356,0.5822,0.5988,2,0.1016,12,0
3,0.2469,0.0349,2,0.2596,0.0361,3,0.3546,0.0464,3,0.3567,0.045,1.2,5,0.8,5,0.8,8,1.2,8,1.2,23.78,12.428292739562975,0.0,0.1414,0.1391,0.1309,0.1262,0.3086,0.3245,0.2955,0.2972,1,0.0514,11,0
2,0.1028,0.0295,1,0.0988,0.0264,5,0.5125,0.0711,5,0.4931,0.0735,1.2,2,0.8,2,0.8,8,1.2,8,1.2,17.766,15.429308771533034,0.0,0.287,0.2672,0.1387,0.1491,0.1285,0.1235,0.4271,0.4109,4,0.2011,13,0
4,0.3352,0.0645,3,0.3553,0.0676,3,0.2573,0.0614,3,0.2408,0.0583,1.2,3,0.8,3,0.8,7,1.2,7,1.2,33.743,12.960967812357596,0.0,0.1924,0.1903,0.2386,0.2421,0.419,0.4441,0.2144,0.2007,1,0.049,13,0
64,0.7635,0.0932,64,0.7587,0.0985,42,1.1586,0.139,41,1.1565,0.1481,4.8,6,0.8,6,0.8,5,1.2,5,1.2,786.551,8.75456298891379,14.40875232774674,0.1221,0.1298,0.12,0.1281,0.9544,0.9484,0.9655,0.9638,23,0.1982,211,1
3,0.6017,0.0907,2,0.6003,0.08,46,1.1465,0.1612,46,1.1466,0.1595,3.6,6,0.8,6,0.8,7,1.2,7,1.2,258.973,11.825199821425986,0.0,0.1507,0.1333,0.1406,0.1391,0.7521,0.7504,0.9554,0.9555,44,0.2728,97,2
64,0.7628,0.098,64,0.756,0.0986,3,0.903,0.1179,2,0.9095,0.1062,3.6,4,0.8,4,0.8,5,1.2,5,1.2,660.012,11.157160234734668,4.073383084577115,0.1285,0.1304,0.1306,0.1168,0.9535,0.945,0.7525,0.7579,62,0.0735,133,2
64,0.7492,0.1234,64,0.7463,0.1276,2,0.1375,0.0427,1,0.1614,0.0521,3.6,2,0.8,2,0.8,1,1.2,1,1.2,809.183,18.293116590147093,40.11194029850746,0.1647,0.171,0.3105,0.3228,0.9365,0.9329,0.1146,0.1345,63,0.2993,131,1
1,0.32,0.0624,1,0.2842,0.062,64,1.1539,0.1566,64,1.1572,0.1481,3.6,1,0.8,1,0.8,2,1.2,2,1.2,31.651,12.069166754125156,15.422885572139302,0.195,0.2182,0.1357,0.128,0.4,0.3552,0.9616,0.9643,63,0.4269,130,2
1,0.4147,0.0701,1,0.389,0.0751,64,1.1564,0.147,64,1.1524,0.1605,4.8,7,0.8,7,0.8,7,1.2,7,1.2,39.648,8.947247108773075,32.16945996275605,0.169,0.1931,0.1271,0.1393,0.5184,0.4862,0.9637,0.9603,63,0.3764,130,2
1,0.1495,0.0447,1,0.153,0.0411,64,1.1543,0.1581,64,1.1568,0.1514,3.6,1,0.8,1,0.8,5,1.2,5,1.2,33.188,10.928608715869233,23.6318407960199,0.299,0.2686,0.137,0.1309,0.1869,0.1912,0.9619,0.964,63,0.5022,130,2
4,0.707,0.0907,3,0.7008,0.0897,2,0.4818,0.0719,3,0.5279,0.0568,2.4,8,0.8,8,0.8,5,1.2,5,1.2,43.507,13.045886617218605,0.0,0.1283,0.128,0.1492,0.1076,0.8838,0.876,0.4015,0.4399,2,0.1009,12,0
38,0.7603,0.0845,38,0.7641,0.0873,64,1.1618,0.1333,64,1.1627,0.1281,4.8,6,0.8,6,0.8,8,1.2,8,1.2,291.434,9.462344605209015,15.595903165735567,0.1111,0.1143,0.1147,0.1102,0.9504,0.9551,0.9682,0.9689,26,0.2,204,1
0,0.0,0.0,0,0.0,0.0,6,0.597,0.0693,6,0.6172,0.0643,1.2,1,0.8,1,0.8,6,1.2,6,1.2,26.045,17.832078629847647,0.0,0.0,0.0,0.1161,0.1042,0.0,0.0,0.4975,0.5143,6,0.3036,12,0
64,0.7631,0.0929,64,0.7614,0.0955,64,1.1608,0.1266,64,1.1622,0.1261,4.8,7,0.8,7,0.8,3,1.2,3,1.2,714.729,9.256560401117063,14.40875232774674,0.1217,0.1254,0.1091,0.1085,0.9539,0.9517,0.9673,0.9685,0,0.1996,256,1
2,0.6065,0.0914,2,0.599,0.0905,64,1.1549,0.1624,64,1.1567,0.1532,4.8,1,0.8,1,0.8,4,1.2,4,1.2,41.169,8.68672310848754,23.95251396648045,0.1507,0.1511,0.1406,0.1324,0.7581,0.7487,0.9624,0.9639,62,0.2765,132,2
1,0.3327,0.0587,2,0.2728,0.061,64,1.1529,0.1498,64,1.1549,0.1461,3.6,2,0.8,2,0.8,7,1.2,7,1.2,528.244,11.582428915428114,14.39676616915423,0.1764,0.2236,0.1299,0.1265,0.4159,0.341,0.9608,0.9624,63,0.4261,131,1
1,0.1048,0.0357,1,0.0989,0.0316,5,0.5033,0.0497,4,0.5134,0.0584,1.2,1,0.8,1,0.8,6,1.2,6,1.2,13.192,14.070242786628306,0.0,0.3406,0.3195,0.0987,0.1138,0.131,0.1236,0.4194,0.4278,4,0.2033,11,0
64,0.7588,0.111,64,0.7547,0.1185,1,0.2994,0.0677,1,0.3005,0.0635,3.6,8,0.8,8,0.8,2,1.2,2,1.2,705.951,10.336513825904513,36.84701492537313,0.1463,0.157,0.2261,0.2113,0.9485,0.9434,0.2495,0.2504,63,0.2284,130,1
38,0.7596,0.0938,38,0.7591,0.0934,64,1.1605,0.1341,64,1.162,0.127,4.8,5,0.8,5,0.8,3,1.2,3,1.2,312.829,10.37893878928258,15.549348230912477,0.1235,0.123,0.1156,0.1093,0.9495,0.9489,0.9671,0.9683,26,0.201,204,1
2,0.4555,0.0799,2,0.4414,0.0851,64,1.1378,0.1866,64,1.1403,0.1885,3.6,3,0.8,3,0.8,5,1.2,5,1.2,30.807,10.9171002262551,6.312189054726368,0.1754,0.1928,0.164,0.1653,0.5694,0.5518,0.9482,0.9503,62,0.3453,132,2
2,0.4538,0.0739,2,0.4494,0.0656,64,1.1524,0.1434,64,1.1488,0.1564,3.6,5,0.8,5,0.8,7,1.2,7,1.2,449.642,15.000168511724045,7.213930348258707,0.1628,0.146,0.1244,0.1361,0.5672,0.5618,0.9603,0.9573,62,0.3495,132,1
1,0.0904,0.0383,1,0.1115,0.0367,5,1.1067,0.145,6,1.106,0.1393,2.4,2,0.8,2,0.8,6,1.2,6,1.2,43.969,15.178721306443926,0.0,0.4237,0.3291,0.131,0.1259,0.113,0.1394,0.9222,0.9217,5,0.5028,13,0
4,0.4008,0.0608,4,0.4054,0.0548,2,0.1949,0.0362,2,0.2069,0.0449,1.2,3,0.8,3,0.8,4,1.2,4,1.2,42.613,15.741505578223205,0.0,0.1517,0.1352,0.1857,0.217,0.501,0.5067,0.1624,0.1724,2,0.1012,12,0
64,0.746,0.1334,64,0.7452,0.1297,2,0.5886,0.1152,2,0.5915,0.1229,4.8,7,0.8,7,0.8,5,1.2,5,1.2,651.083,8.729077084695755,40.013966480446925,0.1788,0.174,0.1957,0.2078,0.9325,0.9315,0.4905,0.4929,62,0.0778,132,1
1,0.1075,0.0274,1,0.0956,0.0313,5,1.1067,0.1354,5,1.1099,0.1276,2.4,1,0.8,1,0.8,7,1.2,7,1.2,43.52,15.365361764292562,0.0,0.2549,0.3274,0.1223,0.115,0.1344,0.1195,0.9222,0.9249,4,0.5034,12,0
64,0.7589,0.108,64,0.7572,0.1048,2,0.7675,0.1107,3,0.7371,0.1002,3.6,3,0.8,3,0.8,3,1.2,3,1.2,724.513,12.101282321094857,12.313432835820896,0.1423,0.1384,0.1442,0.1359,0.9486,0.9465,0.6396,0.6142,62,0.0111,133,1
1,0.0005,0.0026,1,0.0007,0.0033,64,1.1485,0.1672,64,1.15,0.1665,3.6,1,0.8,1,0.8,7,1.2,7,1.2,566.731,12.810285093116365,29.85074626865672,5.2,4.7143,0.1456,0.1448,0.0006,0.0009,0.9571,0.9583,63,0.5743,130,1
3,0.7032,0.1008,3,0.6965,0.1086,3,0.5119,0.0785,3,0.4882,0.0837,2.4,8,0.8,8,0.8,7,1.2,7,1.2,42.511,15.79394786919705,0.0,0.1433,0.1559,0.1534,0.1714,0.879,0.8706,0.4266,0.4068,0,0.1003,12,0
64,0.7622,0.0959,64,0.7578,0.1042,45,1.1537,0.1516,45,1.152,0.1601,4.8,4,0.8,4,0.8,5,1.2,5,1.2,711.284,9.034534781940996,14.478584729981378,0.1258,0.1375,0.1314,0.139,0.9528,0.9472,0.9614,0.96,19,0.1964,218,1
1,0.0999,0.0314,1,0.1029,0.0289,5,1.0955,0.1437,5,1.1126,0.142,2.4,2,0.8,2,0.8,5,1.2,5,1.2,45.643,16.711525914403133,0.0,0.3143,0.2809,0.1312,0.1276,0.1249,0.1286,0.9129,0.9272,4,0.5014,12,0
0,0.0,0.0,0,0.0,0.0,64,1.1551,0.1551,64,1.1514,0.1548,3.6,2,0.8,2,0.8,7,1.2,7,1.2,524.059,11.121625000800746,32.027363184079604,0.0,0.0,0.1343,0.1344,0.0,0.0,0.9626,0.9595,64,0.5766,128,1
2,0.2972,0.0425,3,0.3098,0.0292,3,0.3057,0.0334,3,0.3031,0.0418,1.2,5,0.8,5,0.8,5,1.2,5,1.2,14.635,11.06210458530305,0.0,0.143,0.0943,0.1093,0.1379,0.3715,0.3872,0.2548,0.2526,1,0.0046,11,0
2,0.4554,0.0757,2,0.4421,0.0652,64,1.1474,0.1645,64,1.1443,0.1662,3.6,1,0.8,1,0.8,5,1.2,5,1.2,37.703,10.636348393952089,6.996268656716417,0.1662,0.1475,0.1434,0.1452,0.5692,0.5526,0.9562,0.9536,62,0.3486,132,2
2,0.5929,0.0955,2,0.6078,0.0902,44,1.1492,0.1797,44,1.1485,0.1808,3.6,3,0.8,3,0.8,4,1.2,4,1.2,38.503,11.47490376254482,0.0,0.1611,0.1484,0.1564,0.1574,0.7411,0.7597,0.9577,0.9571,42,0.2743,92,2
1,0.0989,0.0345,1,0.1053,0.0332,4,0.5046,0.0467,4,0.517,0.0421,1.2,2,0.8,2,0.8,7,1.2,7,1.2,13.991,14.07405559526476,0.0,0.3488,0.3153,0.0925,0.0814,0.1236,0.1316,0.4205,0.4308,3,0.2044,10,0
64,0.754,0.1134,64,0.7581,0.1141,1,0.2122,0.0492,1,0.1887,0.0437,2.4,8,0.8,8,0.8,2,1.2,2,1.2,694.868,15.847372924547251,14.24581005586592,0.1504,0.1505,0.2319,0.2316,0.9425,0.9476,0.1768,0.1572,63,0.2779,130,1
2,0.5911,0.0831,2,0.6082,0.0819,33,1.1458,0.1715,45,1.2766,1.1021,3.6,4,0.8,4,0.8,7,1.2,7,1.2,39.339,11.446324272600592,0.0,0.1406,0.1347,0.1497,0.8633,0.7389,0.7602,0.9548,1.0638,43,0.3093,82,2
64,0.7618,0.0928,64,0.7586,0.1008,3,0.9024,0.1193,3,0.9084,0.1137,3.6,8,0.8,8,0.8,5,1.2,5,1.2,619.333,10.594355036431551,4.0111940298507465,0.1218,0.1329,0.1322,0.1252,0.9522,0.9482,0.752,0.757,61,0.0726,134,2
3,0.7498,0.1117,3,0.7507,0.1076,4,1.0489,0.152,4,1.0514,0.1558,3.6,4,0.8,4,0.8,3,1.2,3,1.2,46.646,10.875968971231476,0.0,0.149,0.1433,0.1449,0.1482,0.9372,0.9384,0.8741,0.8762,1,0.15,14,0
6,0.5452,0.0806,5,0.5562,0.0813,1,0.0552,0.0242,1,0.0453,0.0256,1.2,7,0.8,7,0.8,1,1.2,1,1.2,49.467,24.343376857203573,0.0,0.1478,0.1462,0.4384,0.5651,0.6815,0.6952,0.046,0.0378,5,0.2503,13,0
64,0.7549,0.113,64,0.7564,0.1126,1,0.1933,0.0454,1,0.2088,0.0459,2.4,8,0.8,8,0.8,3,1.2,3,1.2,746.187,15.53259910395602,12.616387337057729,0.1497,0.1489,0.2349,0.2198,0.9436,0.9455,0.1611,0.174,63,0.2774,130,1
2,0.4068,0.0448,2,0.4024,0.0531,3,0.8102,0.0905,3,0.8072,0.0936,2.4,2,0.8,2,0.8,2,1.2,2,1.2,30.221,13.371455912319794,0.0,0.1101,0.132,0.1117,0.116,0.5085,0.503,0.6752,0.6727,1,0.2021,10,0
64,0.7558,0.1173,64,0.7569,0.1158,2,0.2982,0.0587,2,0.303,0.0635,2.4,6,0.8,6,0.8,2,1.2,2,1.2,580.324,14.223976714418871,6.145251396648044,0.1552,0.153,0.1968,0.2096,0.9448,0.9461,0.2485,0.2525,62,0.2279,132,1
4,0.4551,0.0692,5,0.4506,0.0616,2,0.151,0.0298,1,0.1502,0.0356,1.2,6,0.8,6,0.8,1,1.2,1,1.2,43.753,16.98249228068768,0.0,0.1521,0.1367,0.1974,0.237,0.5689,0.5632,0.1258,0.1252,4,0.1511,12,0
64,0.7666,0.0793,64,0.767,0.0818,64,1.158,0.1315,64,1.1598,0.118,4.8,3,0.8,3,0.8,6,1.2,6,1.2,487.749,10.40354038364856,14.082867783985105,0.1034,0.1066,0.1136,0.1017,0.9582,0.9588,0.965,0.9665,0,0.1961,256,1
2,0.5324,0.1455,2,0.5568,0.1464,2,0.5376,0.1547,2,0.5484,0.1478,2.4,4,0.8,4,0.8,7,1.2,7,1.2,41.062,12.749761851180969,0.0,0.2733,0.2629,0.2878,0.2695,0.6655,0.696,0.448,0.457,0,0.0095,8,0
5,0.5585,0.0824,5,0.5432,0.0814,1,0.0509,0.024,1,0.0499,0.0254,1.2,7,0.8,7,0.8,1,1.2,1,1.2,44.094,24.352186898166305,0.0,0.1475,0.1499,0.4715,0.509,0.6981,0.679,0.0424,0.0416,4,0.2503,12,0
5,0.4966,0.0683,5,0.5078,0.0782,1,0.1066,0.0351,1,0.0943,0.0307,1.2,6,0.8,6,0.8,2,1.2,2,1.2,44.84,20.26225285357287,0.0,0.1375,0.154,0.3293,0.3256,0.6207,0.6348,0.0888,0.0786,4,0.201,12,0
1,0.0,0.0,1,0.0,0.0,45,1.158,0.143,45,1.1598,0.1414,2.4,1,0.8,1,0.8,5,1.2,5,1.2,21.939,17.46577355960407,0.0,0.0,0.0,0.1235,0.1219,0.0,0.0,0.965,0.9665,44,0.5795,92,2
64,0.7573,0.116,64,0.756,0.1172,4,0.8053,0.1307,3,0.7927,0.1349,4.8,7,0.8,7,0.8,2,1.2,2,1.2,800.821,8.8721604530196,31.87427240977881,0.1532,0.155,0.1623,0.1702,0.9466,0.945,0.6711,0.6606,61,0.0216,135,1
3,0.2508,0.0436,3,0.2504,0.0416,4,0.3446,0.0533,4,0.3807,0.1027,1.2,4,0.8,4,0.8,7,1.2,7,1.2,19.039,12.276863559261654,0.0,0.1738,0.1661,0.1547,0.2698,0.3135,0.313,0.2872,0.3172,1,0.0575,14,0
1,0.0005,0.0026,1,0.0007,0.0033,45,1.1547,0.1626,45,1.1555,0.1498,2.4,4,0.8,4,0.8,6,1.2,6,1.2,20.376,17.66517843639265,0.0,5.2,4.7143,0.1408,0.1296,0.0006,0.0009,0.9622,0.9629,44,0.5773,92,2
4,0.7532,0.1007,4,0.7509,0.0992,4,1.0535,0.1405,4,1.0571,0.1386,3.6,6,0.8,6,0.8,5,1.2,5,1.2,55.152,11.638803536647195,0.0,0.1337,0.1321,0.1334,0.1311,0.9415,0.9386,0.8779,0.8809,0,0.1516,16,0
2,0.6018,0.0859,2,0.6027,0.0884,43,1.1557,0.158,43,1.1566,0.1556,3.6,7,0.8,7,0.8,8,1.2,8,1.2,37.387,10.371435541160157,0.0,0.1427,0.1467,0.1367,0.1345,0.7522,0.7534,0.9631,0.9638,41,0.277,90,2
64,0.7338,0.1523,64,0.7346,0.1392,2,0.2938,0.076,2,0.495,0.6246,2.4,5,0.8,5,0.8,1,1.2,1,1.2,660.344,15.906793396567258,6.145251396648044,0.2075,0.1895,0.2587,1.2618,0.9172,0.9182,0.2448,0.4125,62,0.1842,132,1
3,0.3571,0.0593,3,0.348,0.0501,3,0.2511,0.0477,2,0.2513,0.0414,1.2,5,0.8,5,0.8,3,1.2,3,1.2,37.193,13.141780278717029,0.0,0.1661,0.144,0.19,0.1647,0.4464,0.435,0.2092,0.2094,1,0.0508,11,0
3,0.7537,0.0878,4,0.7583,0.0868,4,1.0572,0.1197,3,1.0617,0.1186,3.6,5,0.8,5,0.8,6,1.2,6,1.2,49.872,11.539777592413516,0.0,0.1165,0.1145,0.1132,0.1117,0.9421,0.9479,0.881,0.8848,1,0.1517,14,0
64,0.7631,0.1001,64,0.7632,0.0993,64,1.1528,0.1525,64,1.153,0.1477,4.8,2,0.8,2,0.8,7,1.2,7,1.2,500.254,8.5484048441643,14.106145251396647,0.1312,0.1301,0.1323,0.1281,0.9539,0.954,0.9607,0.9608,0,0.1949,256,1
64,0.7502,0.1154,64,0.8241,0.609,3,0.7817,0.4165,3,0.7985,0.3601,3.6,5,0.8,5,0.8,4,1.2,4,1.2,754.971,10.298853968744488,10.75870646766169,0.1538,0.739,0.5328,0.451,0.9378,1.0301,0.6514,0.6654,61,0.0268,134,1
2,0.0006,0.0028,2,0.0008,0.004,64,1.1512,0.1613,64,1.1467,0.167,3.6,2,0.8,2,0.8,5,1.2,5,1.2,535.485,12.687327553579944,29.85074626865672,4.6667,5.0,0.1401,0.1456,0.0007,0.001,0.9593,0.9556,62,0.5741,132,1
64,0.7575,0.1096,64,0.7556,0.1077,64,1.1509,0.1687,64,1.1507,0.1686,4.8,3,0.8,3,0.8,3,1.2,3,1.2,732.141,9.621559162425465,14.40875232774674,0.1447,0.1425,0.1466,0.1465,0.9469,0.9445,0.9591,0.9589,0,0.1971,256,1
64,0.7586,0.1104,64,0.7574,0.1085,44,1.1496,0.1734,43,1.1473,0.1762,4.8,3,0.8,3,0.8,1,1.2,1,1.2,760.076,9.014530587859165,15.409683426443202,0.1455,0.1433,0.1508,0.1536,0.9482,0.9467,0.958,0.9561,21,0.1952,215,1
64,0.7577,0.11,64,0.7564,0.1121,2,0.4424,0.0748,2,0.4604,0.0754,3.6,8,0.8,8,0.8,4,1.2,4,1.2,798.7,11.336918200203565,25.71517412935324,0.1452,0.1482,0.1691,0.1638,0.9471,0.9455,0.3687,0.3837,62,0.153,132,1
4,0.451,0.0665,4,0.4556,0.0647,2,0.1519,0.0396,1,0.1519,0.0405,1.2,8,0.8,8,0.8,7,1.2,7,1.2,41.61,17.577637598291183,0.0,0.1475,0.142,0.2607,0.2666,0.5638,0.5695,0.1266,0.1266,3,0.1507,11,0
35,0.7616,0.0998,34,0.7609,0.1008,64,1.1539,0.1458,64,1.1559,0.1446,4.8,6,0.8,6,0.8,6,1.2,6,1.2,449.85,9.02720916670658,15.526070763500933,0.131,0.1325,0.1264,0.1251,0.952,0.9511,0.9616,0.9632,30,0.1968,197,1
2,0.6008,0.0835,2,0.6041,0.0794,3,0.6092,0.0826,3,0.5973,0.0862,2.4,5,0.8,5,0.8,6,1.2,6,1.2,37.832,11.884223886288314,0.0,0.139,0.1314,0.1356,0.1443,0.751,0.7551,0.5077,0.4978,1,0.0044,10,0
1,0.0604,0.0195,1,0.0418,0.0215,4,0.5544,0.0715,5,0.5552,0.0654,1.2,1,0.8,1,0.8,5,1.2,5,1.2,12.358,16.171325661953336,0.0,0.3228,0.5144,0.129,0.1178,0.0755,0.0522,0.462,0.4627,4,0.2519,11,0
4,0.3944,0.0626,4,0.3982,0.0649,2,0.2862,0.3124,2,0.2715,0.2432,1.2,6,0.8,6,0.8,3,1.2,3,1.2,36.082,15.58347813288135,0.0,0.1587,0.163,1.0915,0.8958,0.493,0.4978,0.2385,0.2263,2,0.059,12,0
3,0.5973,0.0976,4,0.6051,0.1062,64,1.1491,0.1722,64,1.1511,0.1728,4.8,8,0.8,8,0.8,7,1.2,7,1.2,53.613,10.313970232724111,22.3463687150838,0.1634,0.1755,0.1499,0.1501,0.7466,0.7564,0.9576,0.9592,61,0.2745,135,2
4,0.7519,0.1026,3,0.7529,0.0995,3,1.0494,0.1452,4,1.0601,0.1298,3.6,5,0.8,5,0.8,5,1.2,5,1.2,54.134,11.224507344154864,0.0,0.1365,0.1322,0.1384,0.1224,0.9399,0.9411,0.8745,0.8834,1,0.1512,14,0
35,0.7647,0.0921,35,0.7627,0.099,64,1.1527,0.1449,64,1.1548,0.1452,4.8,6,0.8,6,0.8,6,1.2,6,1.2,563.879,9.794563287354734,15.735567970204842,0.1204,0.1298,0.1257,0.1257,0.9559,0.9534,0.9606,0.9623,29,0.195,198,1
3,0.741,0.125,3,0.7399,0.1325,3,1.0304,0.1656,3,1.1774,1.1003,3.6,3,0.8,3,0.8,5,1.2,5,1.2,53.163,11.85869281879074,0.0,0.1687,0.1791,0.1607,0.9345,0.9262,0.9249,0.8587,0.9812,0,0.189,12,0
3,0.2597,0.035,2,0.2484,0.0309,3,0.3564,0.0461,4,0.3585,0.0356,1.2,6,0.8,6,0.8,7,1.2,7,1.2,12.908,12.709951527852256,0.0,0.1348,0.1244,0.1293,0.0993,0.3246,0.3105,0.297,0.2988,2,0.0519,12,0
64,0.7595,0.1004,64,0.7579,0.1057,3,0.9015,0.1206,3,0.9049,0.1338,3.6,6,0.8,6,0.8,5,1.2,5,1.2,618.718,10.7927314609061,4.104477611940299,0.1322,0.1395,0.1338,0.1479,0.9494,0.9474,0.7512,0.7541,61,0.0723,134,2
2,0.3045,0.0476,1,0.2983,0.0539,4,0.9125,0.125,4,0.8927,0.1225,2.4,5,0.8,5,0.8,8,1.2,8,1.2,40.333,13.203728151916875,0.0,0.1563,0.1807,0.137,0.1372,0.3806,0.3729,0.7604,0.7439,3,0.3007,11,0
64,0.7615,0.0993,64,0.7572,0.1093,1,0.4368,0.0734,2,0.4691,0.0753,3.6,8,0.8,8,0.8,6,1.2,6,1.2,775.16,10.74475102807508,25.55970149253731,0.1304,0.1443,0.168,0.1605,0.9519,0.9465,0.364,0.3909,63,0.1536,131,1
4,0.4586,0.0691,5,0.4568,0.0721,2,0.1512,0.0433,2,0.1584,0.0487,1.2,6,0.8,6,0.8,2,1.2,2,1.2,38.937,18.62309281138035,0.0,0.1507,0.1578,0.2864,0.3074,0.5732,0.571,0.126,0.132,3,0.1515,13,0
2,0.3038,0.0484,2,0.3026,0.0534,4,0.9068,0.1008,4,0.9119,0.0959,2.4,2,0.8,2,0.8,5,1.2,5,1.2,37.376,13.401727359668763,0.0,0.1593,0.1765,0.1112,0.1052,0.3797,0.3782,0.7557,0.7599,2,0.3031,12,0
1,0.1501,0.0386,2,0.1527,0.026,5,0.4602,0.0611,4,0.4499,0.0575,1.2,2,0.8,2,0.8,5,1.2,5,1.2,15.241,12.995695347812918,0.0,0.2572,0.1703,0.1328,0.1278,0.1876,0.1909,0.3835,0.3749,4,0.1519,12,0
4,0.4569,0.064,4,0.4478,0.065,2,0.1445,0.0417,1,0.1569,0.0437,1.2,7,0.8,7,0.8,4,1.2,4,1.2,49.175,17.391273597159,0.0,0.1401,0.1452,0.2886,0.2785,0.5711,0.5598,0.1204,0.1308,3,0.1509,11,0
64,0.7483,0.1117,64,0.7487,0.1206,2,0.7587,0.1194,2,1.4633,1.8981,4.8,5,0.8,5,0.8,3,1.2,3,1.2,737.831,9.101887738906631,28.584729981378025,0.1493,0.1611,0.1574,1.2971,0.9354,0.9359,0.6323,1.2194,62,0.3081,132,1
64,0.7563,0.1144,64,0.755,0.1141,0,0.0,0.0,0,0.0,0.0,3.6,4,0.8,4,0.8,1,1.2,1,1.2,853.483,12.1974357804879,53.38930348258707,0.1513,0.1511,0.0,0.0,0.9454,0.9438,0.0,0.0,64,0.3778,128,1
64,0.7595,0.0866,64,0.7654,0.0802,4,0.9107,0.0937,3,0.9093,0.1011,3.6,5,0.8,5,0.8,6,1.2,6,1.2,700.321,10.306474760043832,3.327114427860697,0.114,0.1048,0.1029,0.1112,0.9494,0.9567,0.7589,0.7578,61,0.0738,135,2
1,0.3249,0.0687,1,0.2773,0.0506,64,1.1502,0.156,64,1.1518,0.158,3.6,2,0.8,2,0.8,5,1.2,5,1.2,544.359,10.847404688999225,15.609452736318408,0.2114,0.1825,0.1356,0.1372,0.4061,0.3466,0.9585,0.9598,63,0.4253,130,1
3,0.6972,0.106,3,0.6975,0.0978,3,0.4885,0.0703,3,0.512,0.0749,2.4,4,0.8,4,0.8,4,1.2,4,1.2,39.965,12.995917915106494,0.0,0.152,0.1402,0.1439,0.1463,0.8715,0.8719,0.4071,0.4267,0,0.0989,12,0
64,0.7577,0.1161,64,0.7594,0.1091,1,0.5939,0.1184,2,0.6065,0.0999,4.8,4,0.8,4,0.8,2,1.2,2,1.2,794.572,7.825734378511537,39.96273870517,0.1532,0.1437,0.1994,0.1647,0.9471,0.9492,0.4949,0.5054,63,0.0793,131,1
1,0.1546,0.0308,2,0.1497,0.0376,4,0.4554,0.05,4,0.4553,0.0626,1.2,1,0.8,1,0.8,8,1.2,8,1.2,13.125,12.115148927183151,0.0,0.1992,0.2512,0.1098,0.1375,0.1932,0.1871,0.3795,0.3794,3,0.1516,11,0
40,0.7517,0.1133,40,0.7558,0.1158,2,0.3935,0.0776,2,0.4065,0.0669,2.4,7,0.8,7,0.8,5,1.2,5,1.2,313.572,16.012285005797345,0.0,0.1507,0.1532,0.1972,0.1646,0.9396,0.9448,0.3279,0.3388,38,0.1769,84,2
3,0.7494,0.1122,3,0.7503,0.1082,3,1.0483,0.1478,3,1.0573,0.1478,3.6,2,0.8,2,0.8,6,1.2,6,1.2,37.369,10.95172031651199,0.0,0.1497,0.1442,0.141,0.1398,0.9367,0.9379,0.8736,0.8811,0,0.1515,12,0
3,0.69,0.1001,3,0.7112,0.1036,2,0.4951,0.072,2,0.5063,0.0832,2.4,7,0.8,7,0.8,5,1.2,5,1.2,48.624,13.129240697972223,0.0,0.1451,0.1457,0.1454,0.1643,0.8625,0.889,0.4126,0.4219,1,0.1003,10,0
2,0.064,0.0203,2,0.0385,0.0206,5,0.5361,0.0814,5,0.5695,0.0831,1.2,4,0.8,4,0.8,8,1.2,8,1.2,39.981,16.30595378985029,0.0,0.3172,0.5351,0.1518,0.1459,0.08,0.0481,0.4468,0.4746,3,0.2512,14,0
