src1_port2_qdepth_max,src1_port2_mbps_mean,src1_port2_mbps_std,src1_port3_qdepth_max,src1_port3_mbps_mean,src1_port3_mbps_std,src1_port4_qdepth_max,src1_port4_mbps_mean,src1_port4_mbps_std,src1_port5_qdepth_max,src1_port5_mbps_mean,src1_port5_mbps_std,src1_port2_mbps_cv,src1_port2_load_util,src1_port3_mbps_cv,src1_port3_load_util,src1_port4_mbps_cv,src1_port4_load_util,src1_port5_mbps_cv,src1_port5_load_util,qdepth_max_imbalance,mbps_imbalance,total_qdepth_max,Total_Load_Mbps,Weight_Port2,Capacity_Port2,Weight_Port3,Capacity_Port3,Weight_Port4,Capacity_Port4,Weight_Port5,Capacity_Port5,Label_Latency_ms,Label_Latency_p99_ms,Label_Jitter_ms,Label_Loss_Rate,qdepth_p99_port2,qdepth_slope_port2,qdepth_cv_port2,qdepth_max_diff_port2,qdepth_fft_max_port2,qdepth_fft_centroid_port2,mbps_slope_port2,qdepth_p99_port3,qdepth_slope_port3,qdepth_cv_port3,qdepth_max_diff_port3,qdepth_fft_max_port3,qdepth_fft_centroid_port3,mbps_slope_port3,qdepth_p99_port4,qdepth_slope_port4,qdepth_cv_port4,qdepth_max_diff_port4,qdepth_fft_max_port4,qdepth_fft_centroid_port4,mbps_slope_port4,qdepth_p99_port5,qdepth_slope_port5,qdepth_cv_port5,qdepth_max_diff_port5,qdepth_fft_max_port5,qdepth_fft_centroid_port5,mbps_slope_port5,max_qdepth_p99,total_qdepth_p99,qdepth_oscillation,qdepth_fft_max_all,src1_port2_mbps_drop,mbps_slope_neg_port2,src1_port3_mbps_drop,mbps_slope_neg_port3,src1_port4_mbps_drop,mbps_slope_neg_port4,src1_port5_mbps_drop,mbps_slope_neg_port5,src1_port2_qdepth_max_ecdf,qdepth_p99_port2_ecdf,qdepth_max_diff_port2_ecdf,qdepth_fft_max_port2_ecdf,src1_port2_mbps_drop_ecdf,src1_port2_mbps_std_ecdf,src1_port2_mbps_cv_ecdf,src1_port2_load_util_ecdf,qdepth_cv_port2_ecdf,qdepth_fft_centroid_port2_ecdf,qdepth_slope_port2_ecdf,mbps_slope_neg_port2_ecdf,src1_port3_qdepth_max_ecdf,qdepth_p99_port3_ecdf,qdepth_max_diff_port3_ecdf,qdepth_fft_max_port3_ecdf,src1_port3_mbps_drop_ecdf,src1_port3_mbps_std_ecdf,src1_port3_mbps_cv_ecdf,src1_port3_load_util_ecdf,qdepth_cv_port3_ecdf,qdepth_fft_centroid_port3_ecdf,qdepth_slope_port3_ecdf,mbps_slope_neg_port3_ecdf,src1_port4_qdepth_max_ecdf,qdepth_p99_port4_ecdf,qdepth_max_diff_port4_ecdf,qdepth_fft_max_port4_ecdf,src1_port4_mbps_drop_ecdf,src1_port4_mbps_std_ecdf,src1_port4_mbps_cv_ecdf,src1_port4_load_util_ecdf,qdepth_cv_port4_ecdf,qdepth_fft_centroid_port4_ecdf,qdepth_slope_port4_ecdf,mbps_slope_neg_port4_ecdf,src1_port5_qdepth_max_ecdf,qdepth_p99_port5_ecdf,qdepth_max_diff_port5_ecdf,qdepth_fft_max_port5_ecdf,src1_port5_mbps_drop_ecdf,src1_port5_mbps_std_ecdf,src1_port5_mbps_cv_ecdf,src1_port5_load_util_ecdf,qdepth_cv_port5_ecdf,qdepth_fft_centroid_port5_ecdf,qdepth_slope_port5_ecdf,mbps_slope_neg_port5_ecdf,qdepth_max_imbalance_ecdf,mbps_imbalance_ecdf,total_qdepth_max_ecdf,max_qdepth_p99_ecdf,total_qdepth_p99_ecdf,qdepth_oscillation_ecdf,qdepth_fft_max_all_ecdf,idx_congestion,idx_instability,idx_load_balance,Label_Class
2,0.2052,0.0283,2,0.2098,0.0284,3,0.4082,0.0452,3,0.4054,0.0469,0.1379,0.2565,0.1354,0.2622,0.1107,0.3402,0.1157,0.3378,1,0.0997,10,1.2,2,0.8,2,0.8,3,1.2,3,1.2,10.688300000000003,36.35100000000002,9.65316697763191,0.0,2.0,-0.000525983589312,0.3185840707964602,1.0,7.011769971464038,0.2382914042020094,0.000137544708605,2.0,0.0005654323585104,0.2930040261040607,1.0,7.719764101984206,0.231843849184237,0.0004217073427309,3.0,0.0012360614348832,0.2120197928923736,1.0,12.6752353800783,0.2261845239348515,0.000649063749211,3.0,0.0030770039974752,0.2043173074660527,2.0,10.22773680641906,0.2305481863568818,0.000460235640648,3.0,10.0,0.2569812993147368,12.6752353800783,0.5948,0.0,0.5902000000000001,0.0,0.7918,0.0,0.7946,0.0,0.2485426603073662,0.250132485426603,0.2676205617382088,0.1658717541070482,0.8775834658187599,0.0434552199258081,0.1123476417594064,0.1234764175940646,0.5410704822469529,0.6237413884472708,0.1944886062533121,0.9697933227344993,0.2559618441971383,0.2575516693163752,0.2713301536830949,0.1881293057763646,0.8648648648648649,0.0439851616322204,0.1001589825119236,0.1361950185479597,0.4531001589825119,0.5638579756226815,0.3709591944886062,0.9666136724960256,0.5050344462109168,0.5119236883942766,0.3322734499205087,0.5468998410174881,0.6396396396396397,0.1552729199788023,0.0302066772655007,0.3608903020667726,0.2034976152623211,0.3693693693693693,0.5235824059353471,0.971383147853736,0.5039745627980922,0.5119236883942766,0.6083730789613142,0.3958664546899841,0.6565977742448331,0.1775304716481187,0.0476947535771065,0.3439321674615792,0.1838897721250662,0.4186539480657127,0.6687864334923158,0.9708532061473238,0.1886592474827769,0.3010068892421834,0.0667726550079491,0.1065182829888712,0.068362480127186,0.246422893481717,0.1144674085850556,0.2876004797393908,0.1282017692556683,1.0239204749228462e-06,0
5,0.5087,0.071,5,0.5031,0.0734,1,0.1093,0.0287,1,0.0933,0.0309,0.1396,0.6359,0.1459,0.6289,0.2626,0.0911,0.3312,0.0778,4,0.2024,12,1.2,6,0.8,6,0.8,1,1.2,1,1.2,29.176,71.809,16.299499542699337,0.0,5.0,0.00262991794656,0.1442426000733166,3.0,11.353208647406266,0.2420358741442654,0.0007156006732589,5.0,0.0025773195876288,0.1378629637853168,3.0,11.40279431064109,0.240343066786194,0.0013043078055964,1.0,9.204712812960332e-05,0.541602560309064,1.0,9.074131167054578,0.2631651157498336,-0.0001034872711971,1.0,0.0017357458447296,0.6210590034081188,1.0,9.835651006765444,0.2625921934876621,0.0003858089627603,5.0,12.0,0.361191781893954,11.40279431064109,0.2913,0.0,0.2969,0.0,1.0907,0.0001034872711971,1.1067,0.0,0.5299417064122947,0.5352411234764176,0.6507684154742979,0.3608903020667726,0.566507684154743,0.3582405935347111,0.1330153683094859,0.4340222575516693,0.0508744038155802,0.670906200317965,0.4907260201377848,0.9697933227344993,0.530471648118707,0.5363010068892422,0.6534181240063593,0.37413884472708,0.5839957604663487,0.3815580286168522,0.2437731849496555,0.4165341812400636,0.0476947535771065,0.6507684154742979,0.4949655537890832,0.9666136724960256,0.1377848436671966,0.1377848436671966,0.3322734499205087,0.314785373608903,0.9374668786433492,0.0413354531001589,0.904610492845787,0.063063063063063,0.8579756226815051,0.939056703762586,0.3730789613142554,0.9872813990461048,0.1409644939056703,0.1409644939056703,0.3402225755166931,0.3688394276629571,0.9591944886062532,0.0524642289348171,0.9591944886062532,0.0418653948065712,0.895601483836778,0.9432962374138844,0.5829358770535241,0.9708532061473238,0.4255431902490726,0.6168521462639109,0.2702702702702703,0.3736089030206677,0.2962374138844727,0.6263910969793323,0.0461049284578696,0.3790604245388202,0.1643864252179627,2.2484063932776134e-07,4
3,0.3042,0.0409,3,0.313,0.0357,2,0.3091,0.036,2,0.301,0.0362,0.1345,0.3803,0.1141,0.3912,0.1165,0.2576,0.1203,0.2508,1,0.0046,10,1.2,7,0.8,7,0.8,7,1.2,7,1.2,15.4293,44.533000000000015,9.52891909959232,0.0,3.0,-0.0008941721018304,0.2244897959183673,2.0,12.82293815680711,0.247346913415107,0.0004711498001262,3.0,-0.0024195245108352,0.2181742422927143,1.0,10.058248830166772,0.244413631885232,0.0004270986745213,2.0,-0.000525983589312,0.1893784505451034,1.0,6.788962112572476,0.2633637425958035,0.0001864611824111,2.0,0.0019198401009888,0.2199814463419446,1.0,8.232388412437324,0.2337453451950802,0.00065550704818,3.0,10.0,0.2130059837745324,12.82293815680711,0.4958,0.0,0.487,0.0,0.8909,0.0,0.899,0.0,0.3879173290937996,0.3932167461579226,0.4970853206147324,0.4356120826709062,0.7890832008479067,0.1383147853736089,0.086380498145204,0.2119766825649178,0.1738208797032326,0.7413884472708002,0.1584525702172761,0.9697933227344993,0.3905670376258611,0.3948065712771595,0.2713301536830949,0.2946475887652358,0.7604663487016429,0.0980392156862745,0.018018018018018,0.2400635930047694,0.1738208797032326,0.7095919448860626,0.0752517223105458,0.9666136724960256,0.3248542660307366,0.3275039745627981,0.3322734499205087,0.2188659247482776,0.7477477477477478,0.0805511393746687,0.0476947535771065,0.2533121356650768,0.1626921038685744,0.940646528881823,0.2570217276099629,0.971383147853736,0.3322734499205087,0.3338632750397456,0.3402225755166931,0.2882882882882883,0.7779544250132485,0.0895601483836777,0.0688924218335983,0.2225755166931637,0.2199258081611022,0.4483306836248013,0.6036036036036037,0.9708532061473238,0.1886592474827769,0.0370959194488606,0.0667726550079491,0.1065182829888712,0.068362480127186,0.1441441441441441,0.1250662427133015,0.1390616926209558,0.0134376389634303,2.9381549171175323e-08,0
3,0.3577,0.047,3,0.3588,0.0431,2,0.254,0.0351,2,0.2547,0.0295,0.1314,0.4471,0.1201,0.4485,0.1382,0.2117,0.1158,0.2122,1,0.052,10,1.2,6,0.8,6,0.8,3,1.2,3,1.2,14.689100000000002,46.306,12.163210364216033,0.0,3.0,0.0053518830212497,0.2172934449243141,2.0,13.386537777800775,0.2438205868928304,0.0008012045024195,3.0,-0.0025378708184304,0.2163016913768992,2.0,11.2307283848464,0.2449241942240987,0.0001180833158005,2.0,0.0024063749211024,0.3485353689434546,1.0,10.425191989304862,0.2351474085056656,0.0003437302756154,2.0,0.0010256679991584,0.3485353689434546,1.0,11.19323501972076,0.2552958124248323,4.812749842204883e-05,3.0,10.0,0.2826664685470306,13.386537777800775,0.4423,0.0,0.4412,0.0,0.946,0.0,0.9453,0.0,0.3879173290937996,0.3932167461579226,0.4970853206147324,0.4525702172760996,0.7323794382617912,0.1875993640699523,0.068362480127186,0.2686804451510334,0.1589825119236884,0.6968733439321675,0.5516693163751988,0.9697933227344993,0.3905670376258611,0.3948065712771595,0.5135135135135135,0.3656597774244833,0.7318494965553789,0.1595124536301007,0.0291467938526762,0.2686804451510334,0.169051404345522,0.7154213036565977,0.0694223635400105,0.9666136724960256,0.3248542660307366,0.3275039745627981,0.3322734499205087,0.40646528881823,0.8320084790673026,0.0747217806041335,0.1981981981981982,0.1685214626391097,0.5839957604663487,0.4583995760466349,0.6168521462639109,0.971383147853736,0.3322734499205087,0.3338632750397456,0.3402225755166931,0.4504504504504504,0.8277689454160042,0.0466348701642819,0.0482246952835188,0.172760996290408,0.5892951775304717,0.8404875463698993,0.5082140964493905,0.9708532061473238,0.1886592474827769,0.1505034446210917,0.0667726550079491,0.1065182829888712,0.068362480127186,0.3227344992050874,0.1626921038685744,0.1546028232745953,0.104137813727438,2.5951699720436665e-07,0
1,0.0957,0.0321,1,0.1064,0.035,10,1.0953,0.154,10,1.1041,0.1529,0.3354,0.1196,0.3289,0.133,0.1406,0.9128,0.1385,0.9201,9,0.4993,22,2.4,1,0.8,1,0.8,8,1.2,8,1.2,85.57519999999998,149.01,24.333935679357594,0.0,1.0,-0.0022042864894194,0.690596174998875,1.0,8.829488774313237,0.2448393184581412,-0.0003295577862181,1.0,0.0029232230059685,0.5613096232478871,1.0,9.0,0.2759148524187966,0.0006661014650027,10.0,0.0592715680954965,0.2454088015284443,4.0,105.70050707537284,0.1733631266983372,0.0022904910472056,10.0,0.0584441128594682,0.2454088015284443,3.0,107.97779508164824,0.1667220922695858,0.0023311855670103,10.0,22.0,0.4356808503259127,107.97779508164824,0.7043,0.0003295577862181,0.6936,0.0,0.1047,0.0,0.0958999999999998,0.0,0.0937996820349761,0.0937996820349761,0.2676205617382088,0.2246952835188129,0.9660837307896132,0.0662427133015368,0.9708532061473238,0.0344462109167991,0.9411764705882352,0.7101218865924749,0.0784313725490196,0.996290408055114,0.0943296237413884,0.0943296237413884,0.2713301536830949,0.2337042925278219,0.9544250132485428,0.0890302066772655,0.9719130895601484,0.0461049284578696,0.9146793852676206,0.994700582935877,0.5045045045045045,0.9666136724960256,0.7647058823529411,0.7742448330683624,0.81293057763646,0.7890832008479067,0.1833598304186539,0.7816640169581346,0.2315845257021727,0.8171701112877583,0.2808691043985161,0.2628510863804981,0.8023317435082141,0.971383147853736,0.766295707472178,0.7737148913619502,0.7366189719130896,0.7901430842607313,0.1669316375198728,0.7790143084260731,0.205087440381558,0.8335983041865395,0.282458929517753,0.255431902490726,0.8023317435082141,0.9708532061473238,0.4886062533121356,0.9851616322204556,0.4228934817170111,0.4398516163222045,0.4319024907260201,0.7933227344992051,0.4531001589825119,0.8024039597512689,0.8097003924348637,2.946171612998183e-06,2
1,0.1495,0.0394,1,0.1599,0.0347,4,0.4492,0.0681,4,0.4554,0.0656,0.2635,0.1869,0.217,0.1999,0.1516,0.3743,0.144,0.3795,3,0.1489,10,1.2,1,0.8,1,0.8,5,1.2,5,1.2,7.5543999999999984,21.32400000000001,11.89511659189364,0.0,1.0,-0.0003550389227856,0.1450952500220023,1.0,1.9989511380910296,0.2534803513340801,0.0002766673679781,1.0,-5.4899968063662176e-18,0.0,0.0,0.0,0.0,0.0002411634756995,4.0,0.0041026719966337,0.1949312848628331,3.0,12.703188672816829,0.2668990938650352,0.0007233589312013,4.0,0.0048258994319377,0.2137811809778179,3.0,14.516999868581154,0.2515965252723262,0.0007768777614138,4.0,10.0,0.1384519289656633,14.516999868581154,0.6505000000000001,0.0,0.6401000000000001,0.0,0.7507999999999999,0.0,0.7445999999999999,0.0,0.0937996820349761,0.0937996820349761,0.2676205617382088,0.0413354531001589,0.9321674615792264,0.1271860095389507,0.9326974032856384,0.068362480127186,0.054054054054054,0.8426073131955485,0.2183359830418653,0.9697933227344993,0.0943296237413884,0.0943296237413884,0.0238473767885532,0.0238473767885532,0.913619501854796,0.0847906730259671,0.8770535241123476,0.0869104398516163,0.0238473767885532,0.0238473767885532,0.2851086380498145,0.9666136724960256,0.6279809220985691,0.640169581346052,0.7323794382617912,0.548489666136725,0.6110227874933757,0.3571807101218865,0.4128245892951775,0.3900370959194488,0.1748807631160572,0.9607843137254902,0.7064122946475888,0.971383147853736,0.6343402225755167,0.6449390567037626,0.7366189719130896,0.6210916799152093,0.5993640699523053,0.3412824589295177,0.2813990461049284,0.4016958134605193,0.2103868574456809,0.7297297297297297,0.7207207207207207,0.9708532061473238,0.3619501854795972,0.4340222575516693,0.0667726550079491,0.2750397456279809,0.068362480127186,0.0344462109167991,0.2347641759406465,0.511921205309428,0.0249988123658436,4.233863089149868e-07,0
4,0.6996,0.1101,4,0.7045,0.1094,2,0.5148,0.0758,2,0.4857,0.0777,0.1574,0.8745,0.1553,0.8806,0.1472,0.429,0.16,0.4048,2,0.1014,12,2.4,7,0.8,7,0.8,4,1.2,4,1.2,35.9012,67.85900000000002,10.894051321076134,0.0,4.0,0.001512202819272,0.1665531312270983,2.0,15.664597544923849,0.2396986154308129,0.001700636440143,4.0,0.0040895224069009,0.1674006203333956,1.0,12.08950810595913,0.2311604339446527,0.001528639806438,2.0,0.0013018093835472,0.2510438276401944,1.0,9.817484067428696,0.230350843678791,0.00093651378077,2.0,0.001709446665264,0.3272670550895226,1.0,9.536821946574692,0.2497209205234876,0.0010975962549968,4.0,12.0,0.2280661585725527,15.664597544923849,0.1004,0.0,0.0955,0.0,0.6851999999999999,0.0,0.7142999999999999,0.0,0.4780074191838898,0.4848966613672496,0.4970853206147324,0.5082140964493905,0.4239533651298357,0.7191308956014838,0.5294117647058824,0.5765765765765766,0.0704822469528351,0.6433492315845257,0.4313725490196078,0.9697933227344993,0.4795972443031266,0.4833068362480127,0.2713301536830949,0.4085850556438791,0.4117647058823529,0.6989931107578167,0.483836777954425,0.5887652358240594,0.0800211976682565,0.5596184419713831,0.5320614732379438,0.9666136724960256,0.3248542660307366,0.3275039745627981,0.3322734499205087,0.3630100688924218,0.5294117647058824,0.4117647058823529,0.34181240063593,0.4711181770005299,0.296767355590885,0.4069952305246423,0.5315315315315315,0.971383147853736,0.3322734499205087,0.3338632750397456,0.3402225755166931,0.3492315845257022,0.5728669846316905,0.4287228404875464,0.5357710651828299,0.4276629570747218,0.5177530471648119,0.6846846846846847,0.5818759936406995,0.9708532061473238,0.2930577636459989,0.3227344992050874,0.2702702702702703,0.2750397456279809,0.2962374138844727,0.1838897721250662,0.2882882882882883,0.1105176613495166,0.1013700082295584,0.0012638016999147,0
64,0.7138,0.1052,64,0.7173,0.1053,2,0.3991,0.0595,1,0.401,0.0607,0.1474,0.8922,0.1468,0.8966,0.1491,0.3326,0.1514,0.3342,63,0.1578,131,2.4,8,0.8,8,0.8,2,1.2,2,1.2,588.5746315789474,958.06,12.798835933046435,1.8156424581005588,64.0,0.6971649484536083,0.5035835551979781,4.0,1103.05625907152,0.1221887779289455,0.0015880759520302,64.0,0.7005180938354724,0.5064142453926052,3.0,1109.2201738775825,0.1214422283922089,0.0015264043761834,1.039999999999992,-1.7139609015098091e-18,0.0999791731748235,1.0,1.0000000000000002,0.2525773195876288,0.0006523511466442,1.0,-5.4899968063662176e-18,0.0,0.0,0.0,0.0,0.0008936461182411,64.0,130.04,0.2774942434413517,1109.2201738775825,0.0862,0.0,0.0827,0.0,0.8009,0.0,0.7989999999999999,0.0,1.0,1.0,0.7853736089030207,0.9650238473767886,0.3587705352411234,0.6221515633280339,0.2702702702702703,0.6417594064652888,0.8579756226815051,0.1425543190249072,0.956544780074192,0.9697933227344993,1.0,1.0,0.6534181240063593,0.9697933227344993,0.3158452570217276,0.6237413884472708,0.2655007949125596,0.6857445680975093,0.8616852146263911,0.1234764175940646,0.958664546899841,0.9666136724960256,0.3248542660307366,0.1452040275569687,0.3322734499205087,0.0476947535771065,0.6772655007949125,0.2893481717011129,0.3667196608373079,0.323794382617912,0.0445151033386327,0.7419183889772125,0.3338632750397456,0.971383147853736,0.1409644939056703,0.1409644939056703,0.0323264440911499,0.0323264440911499,0.6735559088500265,0.2994170641229465,0.4170641229464759,0.3269740328563858,0.0323264440911499,0.0323264440911499,0.3333333333333333,0.9708532061473238,0.9803921568627452,0.5087440381558028,0.6316905140434552,1.0,0.611552729199788,0.3031266560678325,0.9417064122946476,0.6715659185979211,1.0224130919039722,0.0014573367056055,2
64,0.7163,0.1012,64,0.7198,0.1036,4,0.9035,0.1294,3,0.9008,0.1284,0.1413,0.8954,0.1439,0.8998,0.1432,0.7529,0.1425,0.7507,61,0.0921,135,3.6,1,0.8,1,0.8,4,1.2,4,1.2,763.1440860215054,989.72,9.933421609968324,6.6231343283582085,64.0,0.6154270986745215,0.3987519483808558,3.0,1099.2149989677137,0.119468689550438,0.0014085840521775,64.0,0.6132442667788766,0.3971939776035192,2.0,1095.264824166526,0.1195427100225329,0.0014389596044603,3.039999999999992,0.0030638544077424,0.1463338671212164,2.0,6.083724081271896,0.2490835765424862,0.0019108983799705,3.0,0.0020513359983168,0.0999791731748236,1.0,3.4400782802337604,0.2560528865300929,0.0018673732379549,64.0,134.04,0.2605647415701038,1099.2149989677137,0.0837,0.0,0.0802,0.0,0.2965,0.0,0.2991999999999999,0.0,1.0,1.0,0.6507684154742979,0.958664546899841,0.3317435082140964,0.5728669846316905,0.1542130365659777,0.6703762586115527,0.7668256491785903,0.0588235294117647,0.9109697933227344,0.9697933227344993,1.0,1.0,0.5135135135135135,0.9528351881293058,0.2935877053524112,0.5961844197138315,0.2087970323264441,0.7095919448860626,0.7620561738208798,0.0662427133015368,0.9093799682034976,0.9666136724960256,0.6279809220985691,0.5193428722840487,0.6030736618971914,0.1950185479597244,0.287758346581876,0.6661367249602543,0.2702702702702703,0.7133015368309485,0.0890302066772655,0.6661367249602543,0.6603073661897191,0.971383147853736,0.5039745627980922,0.5119236883942766,0.3402225755166931,0.0985691573926868,0.2994170641229465,0.6640169581346052,0.2570217276099629,0.7016428192898782,0.0461049284578696,0.8558558558558559,0.6120826709062003,0.9708532061473238,0.721250662427133,0.2485426603073662,0.8335983041865395,1.0,0.830948595654478,0.2538420773714891,0.924748277689454,0.1611297030500996,0.7912201445805388,0.0090815887279046,1
64,0.7641,0.0983,64,0.7624,0.0939,2,0.3221,0.0411,2,0.2931,0.0509,0.1286,0.9551,0.1232,0.953,0.1276,0.2684,0.1737,0.2442,62,0.2281,132,2.4,6,0.8,6,0.8,6,1.2,6,1.2,8.2066,18.61600000000001,18.44689270013857,4.702048417132216,64.0,0.6767173364191038,0.4404315956350923,3.0,1178.75792717633,0.120853803562422,0.0014054281506416,64.0,0.6743109614980013,0.4382976056690295,3.0,1175.0467549563705,0.1203342077955612,0.0012200189354092,2.0,0.0005522827687776,0.1679285562374667,1.0,2.940161831248685,0.2167378691576962,0.0002735114664422,2.0,0.0009599200504944,0.139232815677679,1.0,1.9989511380910296,0.2535309809967741,0.0005596465390279,64.0,132.0,0.2964726433048169,1178.75792717633,0.0359,0.0,0.0376,0.0,0.8778999999999999,0.0,0.9069,0.0,1.0,1.0,0.6507684154742979,0.9830418653948064,0.0015898251192368,0.5458399576046635,0.054054054054054,0.9989401165871754,0.81293057763646,0.1038685744568097,0.949655537890832,0.9697933227344993,1.0,1.0,0.6534181240063593,0.9835718071012188,0.0026497085320614,0.5145733969263381,0.0402755696873343,0.9978802331743508,0.8182299947005829,0.0832008479067302,0.949655537890832,0.9666136724960256,0.3248542660307366,0.3275039745627981,0.3322734499205087,0.0853206147323794,0.7334393216746158,0.1229464758876523,0.1033386327503974,0.2670906200317965,0.1160572337042925,0.3269740328563858,0.4419713831478537,0.971383147853736,0.3322734499205087,0.3338632750397456,0.3402225755166931,0.063063063063063,0.8060413354531002,0.2215156332803391,0.6470588235294118,0.1944886062533121,0.0763116057233704,0.7917329093799682,0.5013248542660307,0.9708532061473238,0.8643349231584526,0.7186009538950715,0.7488076311605724,1.0,0.7546369899311076,0.3815580286168522,0.9724430312665608,0.9512296271114474,0.9482736344945644,0.0035912346235918,2
2,0.2557,0.0413,2,0.2551,0.0429,3,0.342,0.0522,3,0.3622,0.0578,0.1615,0.3196,0.1682,0.3189,0.1526,0.285,0.1596,0.3018,1,0.0489,10,1.2,4,0.8,4,0.8,5,1.2,5,1.2,10.5463,34.277000000000044,10.113294873537832,0.0,2.0,-0.0006837786661056,0.3131803542669527,1.0,10.548894620408758,0.2432759305043851,0.0002708815484956,2.0,0.0021565327161792,0.316200390544682,1.0,10.971291012136946,0.2427918222587615,0.0006152693035977,3.0,-4.829496783910763e-19,0.2487061571030956,2.0,9.831585344756222,0.232995963837714,0.0003142751946139,3.0,0.0028534609720176,0.2445628349212688,2.0,15.951476480337735,0.2497108803778368,0.0008357879234167,3.0,10.0,0.2806624342089998,15.951476480337735,0.5443,0.0,0.5449,0.0,0.8579999999999999,0.0,0.8377999999999999,0.0,0.2485426603073662,0.250132485426603,0.2676205617382088,0.3158452570217276,0.8410174880763116,0.140434552199258,0.6189719130895601,0.1605723370429252,0.5235824059353471,0.6883942766295708,0.1764705882352941,0.9697933227344993,0.2559618441971383,0.2575516693163752,0.2713301536830949,0.3449920508744038,0.8362480127186009,0.1584525702172761,0.7148913619501854,0.1648118706942236,0.5363010068892422,0.6820349761526232,0.4780074191838898,0.9666136724960256,0.5050344462109168,0.5119236883942766,0.6030736618971914,0.3645998940116587,0.7307896131425543,0.2299947005829359,0.4303126656067833,0.269740328563858,0.2898781134075252,0.4324324324324324,0.3354531001589825,0.971383147853736,0.5039745627980922,0.5119236883942766,0.6083730789613142,0.661897191308956,0.699523052464229,0.2766295707472178,0.5299417064122947,0.3010068892421834,0.2782193958664546,0.6841547429782724,0.6544780074191839,0.9708532061473238,0.1886592474827769,0.1372549019607843,0.0667726550079491,0.1065182829888712,0.068362480127186,0.3158452570217276,0.2962374138844727,0.264133079482878,0.1844883903689537,2.2560340455526305e-07,0
4,0.509,0.0783,4,0.4939,0.0761,4,0.7132,0.1013,4,0.7,0.1024,0.1538,0.6362,0.1541,0.6174,0.142,0.5943,0.1463,0.5833,0,0.1028,16,2.4,2,0.8,2,0.8,6,1.2,6,1.2,16.519999999999996,58.97700000000015,9.687967085548324,0.0,3.049999999999997,5.425935973955565e-05,0.3086066999241838,2.0,10.42644645046508,0.2560313356930004,0.0011327997829625,3.049999999999997,-0.0032013022246337,0.3263192234209671,2.0,9.488237608967388,0.2420159874752128,0.0008698453608247,3.049999999999997,0.0024688008681497,0.2000976324197765,2.0,9.730449082293148,0.254721913771328,0.0014699538795442,4.0,-0.0004544221378187,0.2010319080609237,2.0,12.0302585733865,0.245604122718341,0.0012403689636462,4.0,13.149999999999991,0.2590138659564628,12.0302585733865,0.291,0.0,0.3061,0.0,0.4868,0.0,0.5,0.0,0.4780074191838898,0.4022257551669316,0.4970853206147324,0.30948595654478,0.5654478007419184,0.4165341812400636,0.4446210916799152,0.4350821409644939,0.505564387917329,0.8908320084790673,0.2957074721780604,0.9697933227344993,0.4795972443031266,0.4016958134605193,0.5135135135135135,0.2586115527291998,0.5998940116587176,0.3985161632220456,0.442501324854266,0.401165871754107,0.575516693163752,0.6687864334923158,0.0503444621091679,0.9666136724960256,0.6279809220985691,0.5283518812930578,0.6030736618971914,0.3566507684154743,0.4006359300476947,0.5548489666136724,0.2533121356650768,0.5998940116587176,0.1828298887122416,0.81293057763646,0.6221515633280339,0.971383147853736,0.6343402225755167,0.6449390567037626,0.6083730789613142,0.5029146793852676,0.4207737148913619,0.5564387917329093,0.3206147323794382,0.5802861685214626,0.1764705882352941,0.611552729199788,0.255431902490726,0.9708532061473238,0.0699523052464228,0.3587705352411234,0.4027556968733439,0.2750397456279809,0.3873873873873873,0.250132485426603,0.077371489136195,0.2120138802417999,0.1226521640836994,0.0012324926913421,0
64,0.7315,0.1154,64,0.72,0.1118,0,0.0,0.0,0,0.0,0.0,0.1578,0.9144,0.1553,0.9,0.0,0.0,0.0,0.0,64,0.3629,128,3.6,7,0.8,7,0.8,1,1.2,1,1.2,880.2163888888889,966.16,11.20812733181597,55.4726368159204,64.0,0.2925126236061434,0.2433541777543999,6.0,499.4913775495728,0.1330401481562299,0.0017736166631601,64.0,0.2907374289922155,0.2415163423281738,6.0,496.5627632558516,0.1339695149256793,0.0012607826635808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,128.0,0.1212176300206434,499.4913775495728,0.0685,0.0,0.08,0.0,1.2,-0.0,1.2,-0.0,1.0,1.0,0.9432962374138844,0.6147323794382618,0.1377848436671966,0.8404875463698993,0.5384207737148914,0.863275039745628,0.2299947005829359,0.4032856385797562,0.6078431372549019,0.9697933227344993,1.0,1.0,0.940646528881823,0.6157922628510863,0.2893481717011129,0.7641759406465288,0.483836777954425,0.7111817700052994,0.2241653418124006,0.4223635400105988,0.6073131955484896,0.9666136724960256,0.0185479597244303,0.0185479597244303,0.0355060943296237,0.0355060943296237,1.0,0.0185479597244303,0.0185479597244303,0.0185479597244303,0.0355060943296237,0.0355060943296237,0.3571807101218865,0.971383147853736,0.0185479597244303,0.0185479597244303,0.0323264440911499,0.0323264440911499,1.0,0.0185479597244303,0.0185479597244303,0.0185479597244303,0.0323264440911499,0.0323264440911499,0.3555908850026497,0.9708532061473238,1.0,0.917329093799682,0.5166931637519873,1.0,0.5188129305776364,0.0196078431372549,0.4981452040275569,1.4641000000000004,0.029368032702908,9.736914654506837e-08,1
