Timestamp,Total_Load_Mbps_Config,Flows,Time_Since_Traffic_Start_s,Time_Since_Last_Rehash_s,Is_Rehash_Event,src1_port2_qdepth,src1_port2_max_q_delay_us,src1_port2_acc_q_delay_us,src1_port2_mbps,src1_port2_congestion_drop_rate_percent,Weight_Port2,src1_port3_qdepth,src1_port3_max_q_delay_us,src1_port3_acc_q_delay_us,src1_port3_mbps,src1_port3_congestion_drop_rate_percent,Weight_Port3,src1_port4_qdepth,src1_port4_max_q_delay_us,src1_port4_acc_q_delay_us,src1_port4_mbps,src1_port4_congestion_drop_rate_percent,Weight_Port4,src1_port5_qdepth,src1_port5_max_q_delay_us,src1_port5_acc_q_delay_us,src1_port5_mbps,src1_port5_congestion_drop_rate_percent,Weight_Port5,src1_port6_qdepth,src1_port6_max_q_delay_us,src1_port6_acc_q_delay_us,src1_port6_mbps,src1_port6_congestion_drop_rate_percent,Weight_Port6,src1_port7_qdepth,src1_port7_max_q_delay_us,src1_port7_acc_q_delay_us,src1_port7_mbps,src1_port7_congestion_drop_rate_percent,Weight_Port7,src1_port8_qdepth,src1_port8_max_q_delay_us,src1_port8_acc_q_delay_us,src1_port8_mbps,src1_port8_congestion_drop_rate_percent,Weight_Port8,src1_port9_qdepth,src1_port9_max_q_delay_us,src1_port9_acc_q_delay_us,src1_port9_mbps,src1_port9_congestion_drop_rate_percent,Weight_Port9,Label_Max_Path_Delay_ms,Label_Total_Drop_Rate_Percent
2026-05-21 03:34:14.534904,1.3,10,45.05,14.61,0,2,22497.95,28060.31,0.303,0.0,0.1923,3,27828.8,31060.31,0.326,0.0,0.1923,2,19450.47,20638.34,0.315,0.0,0.1923,2,24381.97,29237.3,0.338,0.0,0.1923,0,465.81,480.64,0.0,0.0,0.0577,1,5670.97,6278.22,0.035,0.0,0.0577,1,3921.88,4083.53,0.07,0.0,0.0577,1,1360.82,1401.55,0.035,0.0,0.0577,31.060314374943818,0.0
2026-05-21 03:34:15.565101,1.3,10,46.08,15.64,0,2,20409.89,27733.89,0.291,0.0,0.1923,2,25374.04,29261.79,0.291,0.0,0.1923,2,20754.94,23813.3,0.349,2.15,0.1923,2,21294.29,28398.49,0.302,2.64,0.1923,1,2491.74,2620.09,0.035,0.0,0.0577,0,1701.29,1883.47,0.0,0.0,0.0577,1,3014.06,4743.96,0.07,0.0,0.0577,1,1890.85,1922.67,0.035,0.0,0.0577,29.261794312483143,1.15
2026-05-21 03:34:16.604067,1.3,10,47.11,16.67,0,2,23075.57,27705.97,0.36,0.0,0.1923,2,21613.61,27388.74,0.314,0.0,0.1923,2,27290.88,29319.99,0.279,0.0,0.1923,2,22614.99,29212.25,0.326,0.0,0.1923,1,1852.82,1905.33,0.035,0.0,0.0577,0,510.39,565.04,0.0,0.0,0.0577,1,2969.22,3508.49,0.058,0.0,0.0577,1,2452.35,2476.6,0.047,0.0,0.0577,29.31999016692482,0.0
2026-05-21 03:34:17.647176,1.3,10,48.16,17.72,0,2,23595.97,26947.19,0.279,0.0,0.1923,2,19663.68,23314.22,0.303,0.0,0.1923,2,27138.36,29512.5,0.291,0.0,0.1923,2,25671.2,28915.97,0.384,0.0,0.1923,1,597.85,643.7,0.023,0.0,0.0577,1,2560.42,2604.11,0.07,0.0,0.0577,1,1073.47,1275.15,0.023,0.0,0.0577,1,1750.71,1771.28,0.023,0.0,0.0577,29.512497050077446,0.0
2026-05-21 03:34:18.690246,1.3,10,49.2,18.76,0,2,24064.99,26861.66,0.303,0.0,0.1923,2,21398.51,27241.07,0.35,0.0,0.1923,2,23099.11,28632.25,0.245,0.0,0.1923,2,23397.46,27018.99,0.361,0.0,0.1923,1,209.45,236.51,0.023,0.0,0.0577,1,2723.22,3439.13,0.047,0.0,0.0577,1,357.04,432.94,0.047,0.0,0.0577,1,1064.91,1092.08,0.023,0.0,0.0577,28.63224911502324,0.0
2026-05-21 03:34:19.740739,1.3,10,50.24,19.8,0,2,25470.6,28490.8,0.324,0.0,0.1923,2,22149.95,24935.22,0.336,0.0,0.1923,2,23600.93,27163.47,0.289,0.0,0.1923,2,21591.14,23849.4,0.301,0.0,0.1923,1,6015.64,6297.45,0.046,0.0,0.0577,1,931.77,1161.24,0.012,0.0,0.0577,1,131.61,167.68,0.012,0.0,0.0577,1,2084.87,2146.93,0.081,0.0,0.0577,28.49079712526493,0.0
2026-05-21 03:34:20.788097,1.3,10,51.3,20.86,0,2,26408.88,40393.74,0.315,2.5,0.1923,2,22957.79,25464.27,0.315,0.0,0.1923,2,27167.48,34844.94,0.28,0.0,0.1923,2,27606.84,28297.62,0.35,2.15,0.1923,1,2305.19,2413.54,0.07,0.0,0.0577,1,2607.73,4255.77,0.047,0.0,0.0577,0,39.48,50.3,0.0,0.0,0.0577,1,8316.36,9674.78,0.023,0.0,0.0577,40.39373913757947,1.12
2026-05-21 03:34:21.841027,1.3,10,52.35,21.91,0,2,28970.96,35558.32,0.315,0.0,0.1923,2,25316.94,28502.08,0.326,5.63,0.1923,2,25997.44,31778.28,0.338,0.0,0.1923,2,21234.85,23127.69,0.326,0.0,0.1923,1,3058.96,3105.46,0.023,0.0,0.0577,1,2782.22,3289.23,0.012,0.0,0.0577,1,3828.25,3845.49,0.012,0.0,0.0577,1,5387.31,7921.43,0.093,0.0,0.0577,35.55832174127384,1.34
2026-05-21 03:34:22.885954,1.3,10,53.39,22.95,0,2,22349.69,31161.4,0.28,0.0,0.1923,2,25650.88,28135.22,0.385,0.0,0.1923,2,22613.33,24360.18,0.315,0.0,0.1923,3,24892.46,28937.91,0.315,0.0,0.1923,1,2590.69,2618.64,0.047,0.0,0.0577,1,1459.77,1634.27,0.047,0.0,0.0577,1,1196.07,1220.15,0.035,0.0,0.0577,1,1947.29,2725.73,0.012,0.0,0.0577,31.16139652238215,0.0
2026-05-21 03:34:23.929765,1.3,10,54.44,24.0,0,2,26279.71,29152.12,0.349,0.0,0.1923,2,26021.96,27212.47,0.349,0.0,0.1923,2,25681.9,26219.26,0.314,0.0,0.1923,2,20097.14,28329.67,0.267,0.0,0.1923,1,2479.61,2613.29,0.023,0.0,0.0577,1,884.53,970.48,0.023,0.0,0.0577,1,2237.62,2801.34,0.035,0.0,0.0577,1,3312.79,4351.32,0.058,0.0,0.0577,29.15211895671464,0.0
2026-05-21 03:34:24.972226,1.3,10,55.48,25.04,0,2,23198.51,26564.14,0.338,0.0,0.1923,2,25382.19,25752.64,0.326,0.0,0.1923,2,27056.07,34995.68,0.326,0.0,0.1923,2,23375.84,25860.3,0.268,0.0,0.1923,1,1881.38,1943.89,0.047,0.0,0.0577,1,4029.26,4069.04,0.047,0.0,0.0577,1,1643.59,2460.9,0.023,0.0,0.0577,1,4523.94,4863.5,0.023,0.0,0.0577,34.995676633604845,0.0
2026-05-21 03:34:26.009907,1.3,10,56.52,26.08,0,2,24960.75,27695.24,0.315,0.0,0.1923,2,28529.96,29172.39,0.338,0.0,0.1923,2,24222.42,27501.0,0.326,0.0,0.1923,2,22270.65,26178.59,0.28,0.0,0.1923,1,1354.01,1386.07,0.035,0.0,0.0577,1,5734.28,6248.81,0.07,0.0,0.0577,1,4779.88,5046.77,0.023,0.0,0.0577,1,5366.78,5481.95,0.012,0.0,0.0577,29.172392046331836,0.0
2026-05-21 03:34:27.045183,1.3,10,57.56,27.12,0,2,22317.73,26659.07,0.303,0.0,0.1923,2,20460.39,22664.92,0.256,0.0,0.1923,2,22328.63,28916.4,0.35,0.0,0.1923,2,23070.3,25098.08,0.35,0.0,0.1923,1,2426.4,2449.32,0.035,0.0,0.0577,1,2222.18,2405.24,0.023,0.0,0.0577,1,2910.96,3005.03,0.035,0.0,0.0577,1,4678.83,4728.78,0.047,0.0,0.0577,28.916400897024435,0.0
2026-05-21 03:34:28.084740,1.3,10,58.6,28.16,0,2,24032.22,28075.12,0.361,0.0,0.1923,2,26181.92,29679.68,0.291,0.0,0.1923,2,23909.49,31863.12,0.338,0.0,0.1923,2,16815.59,22534.62,0.268,0.0,0.1923,1,1743.62,1904.5,0.023,0.0,0.0577,1,7001.65,7069.87,0.047,0.0,0.0577,1,1205.79,1288.61,0.035,0.0,0.0577,1,2142.85,2207.54,0.035,0.0,0.0577,31.863120269107327,0.0
2026-05-21 03:34:29.111563,1.3,10,59.63,29.19,0,2,23397.17,32447.94,0.315,0.0,0.1923,2,26079.77,27152.2,0.327,0.0,0.1923,2,25972.75,30745.14,0.327,0.0,0.1923,2,20854.88,22583.89,0.292,0.0,0.1923,1,8139.79,8202.75,0.047,0.0,0.0577,0,2100.5,2120.96,0.0,0.0,0.0577,1,2221.64,2259.78,0.035,0.0,0.0577,1,3247.56,3356.56,0.058,0.0,0.0577,32.44793649906482,0.0
2026-05-21 03:34:30.143810,1.3,10,60.65,30.21,0,2,21410.45,26924.28,0.349,0.0,0.1923,2,24530.13,26018.06,0.314,0.0,0.1923,2,23302.42,26421.84,0.349,0.0,0.1923,1,16059.26,18174.67,0.245,0.0,0.1923,1,3831.44,3865.72,0.023,0.0,0.0577,1,3241.85,3262.69,0.082,0.0,0.0577,1,1080.89,1322.63,0.023,0.0,0.0577,1,2217.47,2645.67,0.012,0.0,0.0577,26.924280949719446,0.0
2026-05-21 03:34:31.378408,1.3,10,61.87,1.0,1,2,18612.23,22059.08,0.233,0.0,0.1071,2,21814.74,22728.02,0.151,0.0,0.1071,2,18908.23,22112.05,0.186,0.0,0.1071,2,17991.78,22484.8,0.198,0.0,0.1071,1,7786.13,11658.32,0.221,0.0,0.1429,1,8888.15,8906.31,0.198,0.0,0.1429,1,6828.67,7877.69,0.221,0.0,0.1429,2,8851.04,11605.9,0.233,0.0,0.1429,22.728018232672586,0.0
2026-05-21 03:34:32.421148,1.3,10,62.93,2.05,0,1,15462.77,18549.93,0.175,4.84,0.1071,1,13435.92,15806.41,0.14,0.0,0.1071,1,16827.67,17833.62,0.152,0.0,0.1071,1,15798.13,17170.54,0.117,0.0,0.1071,1,8876.64,10807.6,0.222,0.0,0.1429,1,11225.35,11424.69,0.187,4.84,0.1429,2,11718.4,14079.91,0.28,0.0,0.1429,1,9502.71,11818.07,0.198,0.0,0.1429,18.54992528547475,1.28
2026-05-21 03:34:33.482239,1.3,10,63.98,3.11,0,1,14869.33,18115.28,0.14,0.0,0.1071,1,7207.38,8230.72,0.14,6.67,0.1071,1,11648.6,12579.68,0.152,0.0,0.1071,1,12216.14,14935.06,0.14,0.0,0.1071,1,10519.79,12478.08,0.221,0.0,0.1429,1,9416.3,13450.71,0.28,0.0,0.1429,2,9690.92,12004.47,0.21,0.0,0.1429,1,7976.21,10121.92,0.14,0.0,0.1429,18.115277585642428,0.72
2026-05-21 03:34:34.522830,1.3,10,65.03,4.16,0,1,11809.4,12795.08,0.163,0.0,0.1071,1,11169.81,14276.12,0.152,0.0,0.1071,1,8666.18,11192.51,0.105,0.0,0.1071,1,15331.04,20983.02,0.152,0.0,0.1071,1,9870.34,10721.72,0.233,0.0,0.1429,1,5953.89,7520.51,0.175,0.0,0.1429,1,9603.48,10761.64,0.175,0.0,0.1429,2,9391.46,13526.08,0.256,0.0,0.1429,20.983018595269748,0.0
2026-05-21 03:34:35.563734,1.3,10,66.08,5.2,0,1,13176.22,13484.52,0.187,0.0,0.1071,1,14512.44,16676.33,0.14,0.0,0.1071,1,12379.55,14882.55,0.128,0.0,0.1071,1,14309.71,16510.01,0.105,0.0,0.1071,2,11737.0,12541.22,0.28,0.0,0.1429,1,8124.67,9939.35,0.233,0.0,0.1429,1,6898.34,10019.19,0.152,0.0,0.1429,1,6645.04,8958.52,0.175,0.0,0.1429,16.676334947684648,0.0
2026-05-21 03:34:36.594989,1.3,10,67.11,6.24,0,1,10371.87,10818.56,0.105,0.0,0.1071,1,10209.23,13386.1,0.198,0.0,0.1071,1,11907.37,17637.37,0.152,0.0,0.1071,1,14237.81,15532.1,0.105,0.0,0.1071,2,11226.0,13530.87,0.233,0.0,0.1429,2,9116.8,10160.31,0.198,0.0,0.1429,1,9619.7,13022.06,0.198,0.0,0.1429,1,6050.71,9405.46,0.21,0.0,0.1429,17.637365486960853,0.0
2026-05-21 03:34:37.622571,1.3,10,68.13,7.26,0,1,13801.26,14647.87,0.152,0.0,0.1071,1,12288.77,15020.53,0.187,0.0,0.1071,1,10460.21,12458.51,0.14,0.0,0.1071,1,9570.34,12126.53,0.082,0.0,0.1071,1,9578.2,13073.86,0.198,0.0,0.1429,2,11442.34,14163.39,0.175,0.0,0.1429,1,10183.41,11726.32,0.222,0.0,0.1429,2,9415.81,14564.84,0.245,0.0,0.1429,15.020530145291618,0.0
2026-05-21 03:34:38.675358,1.3,10,69.18,8.3,0,1,5614.58,5891.66,0.093,0.0,0.1071,1,14143.93,15757.96,0.152,0.0,0.1071,1,13662.56,15577.35,0.175,0.0,0.1071,1,12639.6,13426.06,0.14,0.0,0.1071,1,11231.46,13792.86,0.21,0.0,0.1429,1,8478.3,11470.22,0.233,0.0,0.1429,1,6891.72,9958.6,0.163,0.0,0.1429,1,11540.44,16347.85,0.233,0.0,0.1429,16.34785111812959,0.0
2026-05-21 03:34:39.721257,1.3,10,70.23,9.36,0,1,12308.97,12418.7,0.14,0.0,0.1071,1,8284.28,9531.49,0.093,0.0,0.1071,1,14748.57,17271.11,0.163,0.0,0.1071,1,12060.28,12320.02,0.163,0.0,0.1071,1,12006.74,20519.26,0.175,0.0,0.1429,2,10687.29,18320.97,0.268,0.0,0.1429,2,11616.22,20273.38,0.21,0.0,0.1429,1,8374.73,12204.66,0.187,0.0,0.1429,20.519257358274018,0.0
2026-05-21 03:34:40.765936,1.3,10,71.27,10.4,0,1,11479.49,17573.71,0.105,0.0,0.1071,1,8293.18,13302.75,0.128,0.0,0.1071,1,14006.87,16031.33,0.198,0.0,0.1071,1,13184.28,17095.41,0.128,0.0,0.1071,2,11803.22,19697.98,0.233,0.0,0.1429,1,9369.69,12721.69,0.245,0.0,0.1429,1,11350.77,16684.91,0.152,6.11,0.1429,1,9261.12,13647.6,0.21,0.0,0.1429,19.697977207482207,0.71
2026-05-21 03:34:41.813981,1.3,10,72.32,11.45,0,1,9589.85,12851.71,0.14,0.0,0.1071,1,12778.66,16913.52,0.117,0.0,0.1071,2,14713.26,20050.5,0.187,0.0,0.1071,1,14087.09,15995.42,0.128,0.0,0.1071,1,11655.37,17548.29,0.21,0.0,0.1429,1,10074.81,12613.41,0.245,0.0,0.1429,1,10168.63,15161.07,0.257,0.0,0.1429,1,11313.44,12648.98,0.175,10.79,0.1429,20.050499528133315,1.46
2026-05-21 03:34:42.857343,1.3,10,73.37,12.5,0,1,12934.55,14226.01,0.128,0.0,0.1071,1,8035.7,11012.86,0.152,0.0,0.1071,1,14247.58,17318.75,0.152,0.0,0.1071,1,14437.03,18161.63,0.152,0.0,0.1071,1,11154.61,12933.69,0.175,5.21,0.1429,2,11496.64,15731.62,0.198,0.0,0.1429,1,11094.29,12603.92,0.14,13.33,0.1429,2,11622.53,14160.29,0.303,0.0,0.1429,18.161626479120038,2.21
2026-05-21 03:34:43.897485,1.3,10,74.4,13.53,0,1,7972.57,9453.4,0.105,0.0,0.1071,1,9223.81,11462.36,0.14,0.0,0.1071,1,11853.17,15235.72,0.14,0.0,0.1071,2,13685.91,17460.49,0.186,0.0,0.1071,1,10187.48,12623.81,0.21,0.0,0.1429,1,8698.99,10734.59,0.163,0.0,0.1429,2,10044.09,15822.58,0.326,0.0,0.1429,2,10577.06,13764.59,0.186,0.0,0.1429,17.460487943736013,0.0
2026-05-21 03:34:44.962056,1.3,10,75.47,14.59,0,1,5144.87,7803.92,0.14,0.0,0.1071,1,5075.74,5773.21,0.082,0.0,0.1071,1,14619.45,17480.12,0.175,0.0,0.1071,1,13969.47,18716.65,0.163,0.0,0.1071,1,8579.24,12348.14,0.198,0.0,0.1429,2,11326.8,19157.28,0.233,0.0,0.1429,1,9603.73,12415.27,0.256,0.0,0.1429,1,12482.42,13454.08,0.152,0.0,0.1429,19.157275985593547,0.0
2026-05-21 03:34:45.997831,1.3,10,76.51,15.64,0,1,11286.06,12095.68,0.128,0.0,0.1071,1,11641.92,11870.06,0.163,0.0,0.1071,1,15963.14,16832.54,0.116,0.0,0.1071,1,17303.24,19036.09,0.151,0.0,0.1071,1,10511.77,11663.44,0.186,0.0,0.1429,1,9569.24,12357.98,0.186,0.0,0.1429,2,11106.82,13920.78,0.256,0.0,0.1429,1,6238.13,8169.02,0.21,0.0,0.1429,19.03609391493624,0.0
2026-05-21 03:34:47.041510,1.3,10,77.56,16.69,0,1,8017.72,10691.0,0.105,0.0,0.1071,2,16007.18,16089.62,0.117,0.0,0.1071,1,13804.94,15626.76,0.151,0.0,0.1071,1,12508.77,20118.23,0.186,0.0,0.1071,3,14261.83,18815.73,0.21,0.0,0.1429,1,14966.07,16830.29,0.198,0.0,0.1429,2,11817.45,13004.63,0.233,0.0,0.1429,1,12448.44,13041.71,0.198,0.0,0.1429,20.118228174480873,0.0
2026-05-21 03:34:48.089891,1.3,10,78.6,17.72,0,1,12695.32,14945.6,0.116,0.0,0.1071,1,15589.15,16914.49,0.209,0.0,0.1071,1,12276.18,12845.13,0.116,0.0,0.1071,1,9796.43,14817.67,0.116,0.0,0.1071,1,12220.75,17911.52,0.256,0.0,0.1429,1,10897.62,14321.99,0.163,0.0,0.1429,2,11560.23,17361.69,0.233,0.0,0.1429,2,11253.93,11722.41,0.186,0.0,0.1429,17.911519831715275,0.0
2026-05-21 03:34:49.117301,1.3,10,79.63,18.76,0,2,11664.69,12993.58,0.163,0.0,0.1071,1,18299.45,18708.25,0.152,0.0,0.1071,2,12006.55,13913.24,0.128,0.0,0.1071,2,13176.43,14694.7,0.117,0.0,0.1071,1,10480.72,13877.76,0.186,0.0,0.1429,2,12355.99,15383.9,0.221,0.0,0.1429,1,11790.37,15014.81,0.221,0.0,0.1429,2,10413.28,15276.02,0.21,0.0,0.1429,18.708245677875656,0.0
2026-05-21 03:34:50.156832,1.3,10,80.66,19.79,0,1,15395.91,15806.47,0.117,0.0,0.1071,2,24803.53,28749.57,0.186,0.0,0.1071,1,7701.87,8466.37,0.093,0.0,0.1071,2,14348.63,16521.21,0.163,0.0,0.1071,1,11635.22,14757.83,0.245,0.0,0.1429,2,15156.0,16356.97,0.175,0.0,0.1429,1,10475.51,11470.14,0.186,0.0,0.1429,2,11768.98,13488.91,0.233,0.0,0.1429,28.749573703362696,0.0
2026-05-21 03:34:51.200989,1.3,10,81.71,20.84,0,1,13888.17,14022.54,0.104,0.0,0.1071,1,15138.96,18175.67,0.174,0.0,0.1071,1,10255.56,10498.91,0.127,0.0,0.1071,1,14636.59,15728.66,0.151,0.0,0.1071,1,12200.67,14508.05,0.162,5.63,0.1429,1,9453.1,12903.89,0.22,0.0,0.1429,1,10518.55,10828.84,0.255,0.0,0.1429,1,9525.5,15338.37,0.209,4.21,0.1429,18.17567211100881,1.34
2026-05-21 03:34:52.234747,1.3,10,82.74,21.87,0,1,12378.85,15791.06,0.117,0.0,0.1071,1,15127.09,18322.2,0.128,0.0,0.1071,2,11907.87,14747.97,0.152,12.37,0.1071,1,15067.38,15408.3,0.163,5.21,0.1071,1,10150.6,13306.11,0.222,0.0,0.1429,2,11179.23,12980.27,0.187,4.84,0.1429,1,10632.97,11899.25,0.21,3.95,0.1429,1,10870.55,14435.81,0.245,0.0,0.1429,18.322201633302644,3.39
2026-05-21 03:34:53.298354,1.3,10,83.8,22.93,0,2,14149.26,23346.82,0.186,0.0,0.1071,1,13881.73,14854.96,0.128,0.0,0.1071,1,12115.16,15660.09,0.116,0.0,0.1071,2,12372.11,15278.59,0.175,0.0,0.1071,2,10635.98,13432.03,0.221,0.0,0.1429,2,10452.47,13515.58,0.186,0.0,0.1429,2,11531.79,14979.78,0.244,0.0,0.1429,1,13584.06,14666.24,0.221,0.0,0.1429,23.346818800122968,0.0
2026-05-21 03:34:54.342649,1.3,10,84.85,23.98,0,2,14225.38,21027.85,0.163,0.0,0.1071,1,11824.62,13163.09,0.117,0.0,0.1071,1,12983.75,17060.73,0.128,0.0,0.1071,2,10786.53,15863.38,0.152,0.0,0.1071,2,10264.99,15068.61,0.198,0.0,0.1429,2,12873.44,15959.57,0.21,0.0,0.1429,2,12078.64,17818.43,0.233,0.0,0.1429,2,10194.62,13984.97,0.198,0.0,0.1429,21.02784564003689,0.0
2026-05-21 03:34:55.378211,1.3,10,85.89,25.02,0,1,13524.41,16887.45,0.128,0.0,0.1071,1,10657.99,14727.53,0.175,0.0,0.1071,1,7239.72,8486.62,0.105,0.0,0.1071,2,14716.66,20287.81,0.151,0.0,0.1071,2,12016.4,15136.08,0.198,0.0,0.1429,1,10076.63,14027.87,0.21,0.0,0.1429,1,10757.29,13461.33,0.221,0.0,0.1429,2,12693.89,16362.19,0.21,0.0,0.1429,20.28781307069053,0.0
2026-05-21 03:34:56.418416,1.3,10,86.92,26.05,0,1,14587.42,22629.94,0.151,0.0,0.1071,1,13861.2,15093.96,0.128,0.0,0.1071,1,12368.12,15044.49,0.117,0.0,0.1071,1,13113.2,18642.94,0.163,0.0,0.1071,1,9246.92,10371.82,0.21,0.0,0.1429,1,9595.99,12235.96,0.186,0.0,0.1429,2,10297.19,13401.6,0.175,0.0,0.1429,1,10169.77,11401.16,0.268,0.0,0.1429,22.629936107603317,0.0
2026-05-21 03:34:57.454013,1.3,10,87.97,27.1,0,1,8362.73,11907.38,0.105,0.0,0.1071,1,13007.76,14098.59,0.198,0.0,0.1071,1,10284.14,11099.65,0.117,0.0,0.1071,1,8559.56,10231.78,0.14,0.0,0.1071,2,9916.18,11594.85,0.222,0.0,0.1429,2,10821.0,14041.99,0.175,0.0,0.1429,1,9431.86,12045.28,0.21,0.0,0.1429,1,11080.63,12731.75,0.233,0.0,0.1429,14.098587379968926,0.0
2026-05-21 03:34:58.493175,1.3,10,89.01,28.13,0,1,10874.52,12907.41,0.07,0.0,0.1071,2,13865.43,18034.98,0.163,0.0,0.1071,1,12378.44,13066.89,0.151,0.0,0.1071,1,12209.67,12740.73,0.174,0.0,0.1071,1,11337.75,13978.45,0.186,0.0,0.1429,2,11692.5,19308.1,0.151,0.0,0.1429,2,11913.46,13562.68,0.256,0.0,0.1429,2,14582.99,15095.82,0.244,0.0,0.1429,19.308096549793508,0.0
2026-05-21 03:34:59.540874,1.3,10,90.05,29.18,0,1,8800.06,14942.02,0.117,0.0,0.1071,3,10349.73,11667.09,0.152,0.0,0.1071,1,6209.03,7796.67,0.117,0.0,0.1071,1,13201.8,15368.72,0.175,0.0,0.1071,1,12525.83,13329.24,0.222,0.0,0.1429,1,13322.45,19302.43,0.21,0.0,0.1429,2,10382.94,11999.81,0.222,0.0,0.1429,1,12290.5,13578.35,0.187,4.51,0.1429,19.302428964938052,0.67
2026-05-21 03:35:00.589820,1.3,10,91.1,30.22,0,1,4905.22,8474.01,0.105,0.0,0.1071,1,10410.12,15647.23,0.128,0.0,0.1071,1,11538.81,14938.3,0.14,0.0,0.1071,1,12081.24,13467.02,0.198,0.0,0.1071,2,10612.85,14493.87,0.209,4.21,0.1429,2,10848.33,13960.43,0.209,0.0,0.1429,1,16171.28,17756.04,0.209,0.0,0.1429,2,10650.75,11859.6,0.221,0.0,0.1429,17.756041551475683,0.66
2026-05-21 03:35:01.890289,1.3,10,92.4,1.0,1,1,10752.16,12099.3,0.152,6.11,0.0938,1,11313.04,13713.67,0.128,0.0,0.0938,1,17806.74,19236.79,0.163,5.63,0.0938,2,17905.77,20790.4,0.256,0.0,0.0938,2,13196.65,21041.06,0.338,0.0,0.1562,2,19568.7,21747.63,0.291,2.78,0.1562,2,25757.58,26246.31,0.233,0.0,0.1562,1,22377.32,23982.48,0.233,0.0,0.1562,26.246312465442706,1.55
2026-05-21 03:35:02.957132,1.3,10,93.45,2.05,0,1,9466.85,15064.29,0.175,0.0,0.0938,1,11390.71,12983.1,0.093,0.0,0.0938,1,12743.82,13185.44,0.128,0.0,0.0938,1,14270.13,16261.12,0.198,0.0,0.0938,1,9555.5,13119.12,0.14,0.0,0.1562,2,13043.51,16213.69,0.245,0.0,0.1562,1,14500.48,15090.89,0.198,0.0,0.1562,1,14997.0,15489.74,0.268,0.0,0.1562,16.261121453118562,0.0
2026-05-21 03:35:03.995917,1.3,10,94.5,3.11,0,1,9686.75,11698.49,0.152,0.0,0.0938,1,12159.51,16289.83,0.117,0.0,0.0938,1,14228.65,15845.83,0.152,0.0,0.0938,2,13640.74,19354.34,0.14,0.0,0.0938,2,11508.15,13716.14,0.221,0.0,0.1562,2,12010.65,13467.81,0.221,0.0,0.1562,1,13191.14,13382.27,0.21,0.0,0.1562,1,9653.9,9813.62,0.186,0.0,0.1562,19.35433643593557,0.0
2026-05-21 03:35:05.041260,1.3,10,95.55,4.16,0,1,12313.33,13529.35,0.14,0.0,0.0938,1,13788.05,16289.25,0.151,0.0,0.0938,1,14856.09,17992.15,0.14,0.0,0.0938,1,9219.02,13153.5,0.128,0.0,0.0938,1,11025.74,14753.44,0.186,0.0,0.1562,1,12237.0,12923.34,0.198,0.0,0.1562,1,10514.94,14299.08,0.233,0.0,0.1562,2,11063.07,15604.29,0.221,0.0,0.1562,17.99214933350266,0.0
2026-05-21 03:35:06.078258,1.3,10,96.59,5.2,0,1,13224.5,13604.0,0.175,0.0,0.0938,1,15118.02,19980.87,0.152,0.0,0.0938,1,11143.93,14073.44,0.07,0.0,0.0938,1,12350.81,13541.65,0.163,0.0,0.0938,1,7977.42,9539.53,0.198,0.0,0.1562,1,7754.2,9423.8,0.187,0.0,0.1562,1,8125.88,11213.42,0.222,0.0,0.1562,1,8937.82,13457.19,0.233,0.0,0.1562,19.980874713697997,0.0
2026-05-21 03:35:07.130852,1.3,10,97.63,6.24,0,1,12533.95,13563.4,0.163,0.0,0.0938,1,21612.6,27265.86,0.14,0.0,0.0938,1,11164.28,12305.63,0.116,0.0,0.0938,1,12426.54,13730.9,0.14,0.0,0.0938,1,9565.43,11691.66,0.221,0.0,0.1562,1,8853.76,14995.94,0.209,4.21,0.1562,1,7376.96,11687.03,0.209,4.21,0.1562,2,13056.05,15807.66,0.209,4.21,0.1562,27.265862414109396,1.94
2026-05-21 03:35:08.188871,1.3,10,98.69,7.3,0,1,16453.28,17294.12,0.139,0.0,0.0938,1,11506.98,14185.06,0.105,9.0,0.0938,2,13972.48,15556.69,0.163,0.0,0.0938,1,14125.06,14529.67,0.174,0.0,0.0938,1,9866.83,11831.2,0.198,0.0,0.1562,1,8477.33,13742.98,0.256,0.0,0.1562,1,8235.89,11866.21,0.232,0.0,0.1562,1,10183.91,11589.7,0.209,0.0,0.1562,17.294120346292676,0.72
2026-05-21 03:35:09.251263,1.3,10,99.75,8.35,0,1,14518.29,18568.04,0.163,0.0,0.0938,1,13656.69,16399.12,0.175,0.0,0.0938,1,14136.65,15549.21,0.105,0.0,0.0938,1,12543.72,14379.4,0.14,0.0,0.0938,1,10650.25,14126.36,0.233,0.0,0.1562,1,9303.1,12093.09,0.198,0.0,0.1562,1,8236.67,9341.16,0.186,0.0,0.1562,2,11618.27,13156.51,0.221,0.0,0.1562,18.568036103887803,0.0
2026-05-21 03:35:10.299674,1.3,10,100.81,9.41,0,1,14817.69,19697.11,0.105,0.0,0.0938,1,11353.21,17421.74,0.151,0.0,0.0938,1,10879.79,14832.96,0.163,0.0,0.0938,1,13645.02,14208.32,0.139,0.0,0.0938,1,10057.17,11508.81,0.197,0.0,0.1562,2,15440.63,16400.83,0.186,0.0,0.1562,1,9354.8,9698.05,0.174,0.0,0.1562,2,10694.78,15052.45,0.279,0.0,0.1562,19.69711083116634,0.0
